"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"bubble field 5x5"
"04/06/2019 19:42:43:245 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"140","10","3","6542","0","254.13689024959967","56","29.50475663253521","2.0104584526486633"
"141","11","3","7802","0","494.3831406825973","73","31.91358706762709","25.4117915917875"
"138","8","3","7473","0","1210.7738788797965","49","85.85537870609306","44.73452632058929"
"137","7","3","5800","0","107.15717999093351","78","10.711987963720604","4.546976046025808"
"139","9","3","26621","0","1837.3438849262484","65","58.18587379886811","20.578181281640433"
"142","12","3","5438","0","769.3328790279786","59","36.95791607393883","32.67973825032266"
"135","5","3","5460","0","991.1931433202932","60","19.463559826498656","7.46703922769927"
"144","14","3","5112","0","299.88665072140685","51","23.19950397807591","11.158211389369441"
"146","16","3","10835","4","844.6004979494962","86","52.541173391578475","28.027164846589482"
"147","17","3","5533","0","391.68516143389536","63","9.622328689306098","8.204999281097077"
"143","13","3","14635","0","1387.235140615432","68","66.19594809550574","34.1631599414871"
"150","20","3","4857","0","15.211681955308428","64","2.218486882016505","0.5433582094951009"
"149","19","3","7878","0","1214.3783827591326","67","85.17675970234343","45.97613000450045"
"148","18","3","7233","0","493.13966666546753","91","25.807736048878255","17.553717452119063"
"151","21","3","5439","0","20.10691356985321","85","1.895861301226024","0.6252542208410111"
"152","22","3","5845","0","740.5341080778121","38","71.33317529420064","28.744181725033652"
"153","23","3","6976","0","1452.4350823861691","100","67.66960761698742","46.40274240237186"
"154","24","3","6442","4","302.16082557951535","71","15.329579060428896","8.498397817964792"
"156","26","3","9394","4","181.90711193770494","64","21.807820192004645","11.856219036780763"
"145","15","3","7458","0","318.15431999658125","78","21.691877933818667","7.499936565297487"
"155","25","3","8522","0","72.47686893972687","100","4.619235641655652","2.0532480128667636"
"157","27","3","8151","4","284.80755253684197","100","21.40150325252595","9.610981725389443"
"158","28","3","5716","0","55.4264260368344","63","4.315423444047995","2.2767791050634685"
"159","29","3","4865","3","353.0297878629488","74","26.422088464935463","15.415768444563678"
"160","30","3","8860","6","415.53258278826775","74","34.83468756803825","14.79098749050372"
"161","31","3","7515","0","922.3310255017094","74","75.124868973806","37.90934659795807"
"164","34","3","3880","0","92.40434088397977","78","12.758431017205739","3.9245496164453666"
"162","32","3","4641","0","236.06115747857717","67","30.74077871665544","7.792219479899761"
"165","35","3","4259","0","237.48655544653272","60","24.816093117037795","9.98020395246751"
"167","37","3","3292","0","320.2822066047605","100","19.415167245213837","14.285004877979238"
"163","33","3","4635","0","113.00384449717828","100","15.543547592047553","7.08483888184895"
"166","36","3","3979","2","597.7870819366682","68","32.514813631967826","19.64508227868579"
"169","39","3","3388","0","326.420427104234","100","3.156668360608449","2.1912376575983754"
"168","38","3","4101","0","768.0884461653432","60","13.986757722557375","4.095421061316044"
"170","40","3","3759","0","493.91980377738145","63","41.87464219852872","17.190412613720664"
"172","42","3","4066","0","130.78784241160176","90","13.951733978892205","5.2190125579059865"
"171","41","3","3914","0","376.5916300930491","100","47.8097520057394","16.89245011240316"
"174","44","3","3788","2","315.8127049282966","65","24.507742161195097","8.574224159876483"
"173","43","3","4432","0","304.1687911536261","75","20.692167548160484","7.633122019025141"
"176","46","3","4000","1","361.3637956617978","32","4.998114251309772","3.7332923035732555"
"177","47","3","3435","0","230.51280699933835","74","18.501158308117475","5.931928770187189"
"178","48","3","3917","0","512.4496438897315","69","38.32921971840047","19.38613554113131"
"179","49","3","3733","0","18.947312854957687","50","1.807904870193272","0.4966693685840442"
"175","45","3","4287","0","219.89097945613923","83","22.66195424236172","5.963765404128209"
"180","50","3","4868","0","193.9900775528896","67","11.177955894018902","5.52040615738113"
"181","51","3","14909","0","1938.580489264464","74","44.15849823682842","21.635611474404772"
"182","52","3","3411","0","71.67631190170854","50","6.053857141008699","3.260788272106729"
"183","53","3","3485","0","99.88181763282873","57","12.39666624608655","0.8319492704486486"
"184","54","3","3332","0","627.8780221931919","65","73.97200240302038","23.71577000790772"
"185","55","3","3291","0","338.7737884333879","69","25.366070177718036","10.414792676206718"
"186","56","3","4424","0","355.8101973583539","58","9.01980051423995","2.420167549643744"
"187","57","3","4631","1","95.21579682744533","68","9.659133013992076","3.54680454368223"
"189","59","3","4102","0","381.0661371127404","68","32.19453996363207","13.553925033945816"
"190","60","3","4767","0","236.4489580934511","70","21.278453525062254","12.547068991983153"
"191","61","3","4201","3","167.64757510746074","58","8.375810243647999","3.288194094970428"
"188","58","3","30000","1","1274.8567514107453","45","93.8690954001787","45.46677177781425"
"192","62","3","3951","2","402.02577488341274","59","28.96998344958993","19.26505622084664"
"193","63","3","3531","0","750.6969449312651","65","68.55086181649907","41.335633080276395"
"194","64","3","4955","0","274.1016972087207","76","11.114392396748059","6.024733380918967"
"195","65","3","4255","3","762.2695627420569","100","18.556901783166225","13.361869768176996"
"196","66","3","3480","0","234.46010101968002","65","20.69319866857812","5.1554716625537464"
"197","67","3","4469","0","408.9390396224352","69","29.017610112769283","9.009984629339744"
"199","69","3","3501","0","20.4803026928735","100","1.4829724738899173","0.5588264035868833"
"198","68","3","4641","0","954.4369357247548","86","41.04886715379612","21.078696583650974"
"200","70","3","4484","0","488.56855211458617","70","50.2319864920504","19.82188412949708"
"202","72","3","4298","2","476.63776520722956","54","48.543008020173794","20.10802170663402"
"203","73","3","4235","14","157.1362614651086","100","11.437783468337791","6.612009579362383"
"201","71","3","30000","2","2401.0673010470955","90","72.0161802932291","43.48379250445232"
"204","74","3","3529","0","76.29884185690658","26","9.038015264984503","3.1312652593412253"
"205","75","3","4062","0","193.88186279248643","96","19.909099850294727","11.699685799231744"
"206","76","3","3632","0","501.7900528546542","29","42.911627123776455","18.226406124648495"
"207","77","3","4529","0","70.25231553828603","81","10.880631437457069","2.2212630855437063"
"208","78","3","3534","0","134.08602955659515","48","11.118680950094095","3.6089950445428807"
"209","79","3","4835","0","1511.743419357317","69","79.28806008945676","19.146911316335544"
"210","80","3","3710","0","534.8968657114059","64","64.00639089364368","26.535446016335758"
"211","81","3","3376","0","381.5610210195263","51","22.52372732758337","12.212555211019966"
"213","83","3","3772","0","131.90133811470878","52","15.17941306290007","3.4656188407436415"
"212","82","3","4461","2","343.1410750283625","50","20.12964277301563","8.615223304171977"
"214","84","3","3491","2","161.07654761943124","78","18.456534847859555","6.132500883797599"
"216","86","3","4304","0","618.1702168618474","80","43.86890635603314","18.402857969518006"
"219","89","3","4077","5","625.1894078328426","56","39.00671967833817","13.539298808610903"
"220","90","3","3635","1","785.2146060108444","50","71.84349303390577","27.86080403851443"
"222","92","3","3624","0","804.3346396944835","32","32.71865633613336","14.831122340676446"
"215","85","3","11683","1","1814.540893790113","87","35.162776713469384","17.068644131613567"
"218","88","3","3819","0","34.6553463556019","70","3.1292326868258358","1.1591515030872455"
"217","87","3","4264","2","57.81119309598601","78","8.889608379574826","0.7586860223969888"
"223","93","3","4337","0","1013.2398552994559","76","56.98292590896807","31.035876048301848"
"221","91","3","3401","0","637.9284890018307","77","54.80537621504858","17.902021410369827"
"224","94","3","5155","0","464.935773252023","79","14.450347882733343","8.940185677117702"
"225","95","3","3445","1","674.303872460482","59","19.48723621959028","5.9734136045816255"
"227","97","3","5310","0","366.1443640183313","49","26.464152424895214","14.434333695354956"
"226","96","3","3678","0","419.7264560972505","66","13.025970278949197","12.434302250507562"
"228","98","3","5315","6","163.29439268744477","59","11.820969225788291","5.394443877023726"
"230","100","3","5862","0","763.8748730124679","68","35.61153086949729","18.57288780744284"
"231","101","3","6549","0","121.07168964508874","79","13.438735060533983","4.281594351976338"
"233","103","3","6153","0","538.9603972280609","65","37.365583602683486","13.457757544058786"
"232","102","3","10009","0","76.4705356793361","70","6.599650463530129","3.3571750386466275"
"229","99","3","30000","0","1628.9759960318988","77","30.438951193940184","36.016933119198534"
"235","105","3","7761","4","56.627031470438816","66","5.837869227731417","2.0370312990244774"
"236","106","3","6879","0","120.2883281377563","56","16.0126319979273","2.6640700206197256"
"238","108","3","5766","0","953.3536740748464","73","75.89519683481473","30.835701039707068"
"237","107","3","6567","0","1272.0407388445212","70","67.08762553396156","38.467502787137455"
"234","104","3","29904","2","2558.120895358076","74","54.79867356858183","70.80647306901575"
"240","110","3","5792","0","339.5447191769026","68","33.01556011015595","14.305753772390947"
"239","109","3","7040","0","256.35042971030083","59","26.358583890716737","10.404176198149425"
"242","112","3","8878","0","691.243604097323","76","49.7386490456745","17.373849274354306"
"241","111","3","30000","0","2827.87207282599","20","191.01224043638967","64.61220099451509"
"244","114","3","8061","0","911.467820024129","76","96.57597617970086","43.1312986910069"
"245","115","3","5055","0","592.3875989297109","52","45.11271327202074","27.576069683609028"
"243","113","3","7432","0","1072.7590558922673","99","45.1613337655013","20.66484133660031"
"246","116","3","6881","2","72.0370224514859","46","6.776299032896052","2.03081004310495"
"248","118","3","8551","0","735.6896855221214","78","26.71567921381211","14.714791671342429"
"247","117","3","14710","5","1235.542429758516","53","50.68856312466458","21.002431453751637"
"249","119","3","9870","0","484.3445032242118","99","41.605349969215126","23.530493902128605"
"251","121","3","5710","0","980.6271422882917","100","12.655267937227975","11.446773007927709"
"252","122","3","5320","1","616.4690912044261","58","28.962582886106805","24.25444405724147"
"250","120","3","9813","0","915.2434904206534","90","62.010179407998315","25.96554511149"
"255","125","3","5140","0","497.01303934549435","80","27.713606552835394","12.76382536196716"
"256","126","3","6093","0","1486.118155645825","70","55.952638547400014","25.256852522419365"
"254","124","3","6226","0","149.16574237026697","77","15.300840750380601","5.704378548842403"
"259","0","5","5884","0","296.0338326374242","68","43.61578533983291","11.973327312168646"
"257","127","3","6591","0","290.8956716866976","48","30.214566437271984","14.121527744101945"
"260","1","5","9137","0","914.1972106298027","64","74.20644414848748","31.14656882317656"
"262","3","5","5409","3","514.5822346013838","63","29.310875129092665","6.2047930796828386"
"258","128","3","8303","0","375.2784849348111","58","32.16597779585233","12.491138359945637"
"261","2","5","5543","0","408.717167742557","62","24.909110603140476","12.316512053191445"
"253","123","3","11274","0","379.3347611586247","100","6.306392170762077","8.297535042035753"
"265","6","5","7599","0","26.379108007257198","57","1.9462158436099413","0.581554111975278"
"269","10","5","6516","0","642.1025605659945","54","54.54528886712636","18.346021198265934"
"268","9","5","8269","0","505.7445619322235","51","63.4909222141689","26.309000658595554"
"267","8","5","7487","0","1422.1171839635997","54","82.04554861054578","72.33585992202563"
"270","11","5","7793","0","460.7412961614059","76","62.95120073749745","14.848325089535248"
"266","7","5","5806","0","584.6234376535903","75","13.93656849841837","7.430535859129695"
"263","4","5","30000","0","1844.7752183439686","44","40.994777300001815","38.83278668369996"
"264","5","5","5590","0","416.8319261313257","78","44.09539747231869","19.217045686047705"
"271","12","5","5565","0","837.3572575355416","78","61.11618610132029","29.487532744328306"
"273","14","5","5118","2","205.9051785219464","63","20.336493697629933","6.7694779676970045"
"275","16","5","10030","0","436.35493729770445","80","29.576178366243674","17.194478998445938"
"272","13","5","8154","0","537.1821629295099","69","20.71269437722803","13.05929310866175"
"276","17","5","5546","3","188.4624767530555","55","13.997616391918651","4.521926122478168"
"277","18","5","7230","0","1022.0614538154972","74","50.94086013752147","24.479970575607272"
"278","19","5","8112","0","743.2266468824618","75","52.13686941787084","26.320115812757223"
"279","20","5","4858","0","24.21413610228054","45","2.0697856514036768","0.27933448376888115"
"280","21","5","5442","0","14.969806351120948","99","1.5865515056984936","0.6293787660327314"
"281","22","5","7598","0","1489.3500526679932","47","94.12517682847759","69.44808673083301"
"282","23","5","7004","0","752.3605095816761","100","23.16424540354397","15.04865775183439"
"283","24","5","6450","0","466.49259510873105","73","43.964205644955285","16.00692611313899"
"284","25","5","8519","0","31.02122195251865","100","1.8169503897949013","1.098600965536172"
"274","15","5","7469","0","110.01621563319716","59","8.142018170413914","2.767772827894009"
"285","26","5","9385","0","317.91916912726043","74","24.52904057878409","19.664837453325635"
"286","27","5","8756","0","1437.062387437271","68","104.63505805099187","74.86437369254796"
"287","28","5","5717","0","83.27060569177084","53","11.876740551302643","3.3423590483601173"
"288","29","5","4855","0","317.7189237468394","75","32.2369209258203","8.34359095145438"
"290","31","5","7512","0","635.3857440842604","71","80.37246593752826","44.42104997464077"
"289","30","5","8870","0","422.97158612692107","73","42.967532134813936","14.679901689869082"
"291","32","5","4632","0","228.89147409232723","79","13.618961803688864","7.347000243353889"
"293","34","5","3886","0","211.0266426840093","80","13.485818224153144","8.346810339317189"
"294","35","5","4254","0","190.54722486096256","61","11.658912053869964","5.024233853204233"
"296","37","5","3273","0","454.69873751981","100","26.308275430667365","17.777089377319673"
"292","33","5","4665","0","543.0324353975856","100","27.30120862632763","24.77017384936901"
"298","39","5","3389","3","439.87205044231996","100","4.942861817915329","3.1875652514430963"
"297","38","5","4111","0","356.35489342816703","57","16.383315460994577","8.842712238619555"
"295","36","5","3950","0","1052.5966266003163","60","31.095908353827774","21.82751202785864"
"299","40","5","3761","1","773.1823824087755","84","36.52235105470363","8.586197533157417"
"301","42","5","4059","0","201.22366107260416","82","12.388700604792616","5.167058767241936"
"300","41","5","3900","0","195.0038419776581","100","11.486425381576023","5.943249144483194"
"303","44","5","3790","0","454.58243901286664","63","32.99390213052449","18.14615383155063"
"302","43","5","4426","0","400.05084707946736","66","24.516079174376628","5.837993886754386"
"305","46","5","3982","0","47.5789719910035","38","3.839725982824792","0.6081943950086809"
"306","47","5","3423","0","792.4326533230801","57","29.501715617024523","17.288685320802326"
"307","48","5","3901","2","271.90371188292465","69","25.137628950969926","7.1600447989770295"
"304","45","5","4283","2","647.0775671105922","68","38.92828086614875","8.013287902796026"
"308","49","5","3728","0","67.9214034278563","67","6.417190906306179","2.6461182093095506"
"309","50","5","4888","0","490.36057130249395","74","53.45940996432223","18.026279339617584"
"310","51","5","3916","2","636.3895379730668","63","58.97780602283248","25.54730545878834"
"311","52","5","3416","0","448.5200677165495","66","37.07806394454227","16.081906079215088"
"312","53","5","3481","0","248.20311633610797","67","23.094240291383084","9.933626396691027"
"313","54","5","3305","0","545.935117743338","55","30.844257838380337","16.68099710788645"
"314","55","5","3280","0","306.1796344034363","68","35.12998570057118","15.687762982738565"
"315","56","5","4423","0","141.786919346992","70","6.086853867468381","1.4929483778099313"
"317","58","5","3264","0","754.0219470149094","52","45.27506307109308","27.590649249041416"
"316","57","5","4621","0","126.67387212949039","61","5.263101711737823","2.8223804002638606"
"318","59","5","4104","0","1291.8112926553556","53","23.67276865052656","11.482894708628226"
"319","60","5","4748","0","100.73482035141598","72","12.204712215637851","5.628789018299578"
"320","61","5","4205","0","170.53951133535904","57","10.3122804948096","3.7917198163825234"
"321","62","5","3933","0","433.9039306708559","52","29.66981518391521","18.21377412133012"
"322","63","5","3511","0","655.7991095327849","64","34.577189862190885","14.60480102719524"
"323","64","5","4975","0","445.00807722135306","62","40.036848053336556","22.883900857393424"
"325","66","5","3483","0","230.17269897853276","47","26.841998258650097","7.606446606706099"
"324","65","5","4273","0","316.77819386922283","100","20.849409672072056","8.107389856238546"
"326","67","5","4470","0","1082.788391749184","66","71.14906556591247","71.5797633967679"
"328","69","5","3508","0","173.4746089543893","100","12.767882343135462","5.180526376453122"
"327","68","5","4648","0","676.5064630289834","73","92.70208486514043","26.04971542307456"
"329","70","5","4497","0","617.3585593562406","76","61.24676494648543","30.633643605336466"
"330","71","5","3672","0","775.0583902665306","100","55.78138312066329","29.296029716603208"
"331","72","5","4294","0","569.7807600290762","75","46.089796796485295","16.262806185000358"
"332","73","5","3756","0","369.60883630021436","100","9.769240894154166","9.890674051992155"
"333","74","5","3518","0","99.00900500984649","32","12.104238120943291","1.2735058720929917"
"334","75","5","4097","0","779.7997849146027","98","44.00847464052542","33.592174058038715"
"335","76","5","3654","1","424.2730031764605","37","46.0977622517594","14.133976086511103"
"336","77","5","4526","0","32.97226414810484","57","3.787935123359399","1.130025117081871"
"337","78","5","3534","0","52.17188563885679","60","5.870018311166807","1.7531706399487148"
"338","79","5","4827","3","197.94779422503728","76","18.63961383949361","10.879398705730196"
"339","80","5","3713","0","868.9174276626316","69","70.13718884974904","29.66239537224921"
