"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"bubble field 5 vertical"
"04/08/2019 01:43:59:358 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"197","67","3","4466","0","581.4022458157511","94","20.9444469179159","20.595731024879978"
"198","68","3","4644","0","591.0303778934373","83","31.842689995053945","14.109114486056425"
"199","69","3","3504","0","72.45543608360492","100","6.2190691620636915","1.3113894766752723"
"200","70","3","4478","0","283.80342295543403","88","25.20407152007978","5.415375892240822"
"201","71","3","3675","0","958.9409226709803","87","103.98317093413506","64.9908665841928"
"202","72","3","4290","2","901.4892945928476","76","44.867846760082124","19.17791160719672"
"203","73","3","3903","0","536.6718733283839","100","30.840422587740946","20.964012647738368"
"204","74","3","3518","0","496.51588850734464","22","19.34007946721762","5.933928442304697"
"205","75","3","4081","0","604.6197365335224","94","52.23545159443886","33.44274372658757"
"206","76","3","3675","2","1227.062288598706","24","40.92863829294842","11.49557444257998"
"207","77","3","4523","2","94.82758085939325","97","9.572808078534614","3.6927652089703975"
"208","78","3","3532","0","213.70557425532823","73","10.147898895824467","3.8445244205253206"
"209","79","3","4836","0","592.1602735291497","97","40.13443976389112","36.09890985832186"
"210","80","3","3698","0","194.47687564390154","74","25.55247507674235","9.434221511724422"
"211","81","3","3367","0","300.0959978993404","97","40.415579653302295","10.625616891527873"
"213","83","3","3768","0","126.12520849259782","88","14.269581675009373","6.437758047223934"
"212","82","3","4455","0","325.74817567895116","55","29.237028787610015","11.174782601613064"
"214","84","3","3505","0","751.0808915451119","86","33.50295053263499","18.76880400962774"
"219","89","3","4052","0","314.4856603119234","97","22.696452174376763","17.741017432607332"
"216","86","3","4325","0","660.3939962452948","100","62.436917263231706","19.16582608336923"
"220","90","3","3611","2","315.00368943873303","51","32.028178400412145","6.755812978118659"
"222","92","3","3621","0","395.19151021065306","29","36.43170350265478","12.777470122586205"
"218","88","3","3828","2","91.62409447341041","92","7.746793601534863","4.216860090722507"
"217","87","3","4282","0","134.77901410236564","87","9.450739918716332","5.401854131038915"
"215","85","3","17222","0","1837.110922997624","83","51.073300149537715","28.149603848805874"
"223","93","3","4330","0","1239.278477304391","83","20.938545409338982","18.73879833210416"
"221","91","3","3379","0","829.9724702690073","87","16.397843673898162","9.629782693429878"
"224","94","3","5153","0","1754.309772663648","85","81.90670075203691","104.49951763434905"
"225","95","3","3441","0","626.1206895763842","90","14.87492726924991","16.157527796423782"
"227","97","3","5337","0","493.12112601952725","87","40.649429329591314","25.59908966084434"
"228","98","3","5309","0","104.99098747789336","61","7.31587786617483","2.3317758693853268"
"226","96","3","3673","0","316.2589858689023","84","20.142332530589567","10.602729870550963"
"230","100","3","5912","0","1011.622670789717","89","51.52090618575746","36.05613658066647"
"229","99","3","7007","0","1173.703490691753","84","55.83329930559104","38.90064378390446"
"231","101","3","6560","1","694.8709016351365","89","12.414010215142437","4.906364129996041"
"233","103","3","6152","0","386.82845517235023","88","50.88879437016212","18.524279724263447"
"232","102","3","10019","0","136.15752340415136","64","16.812249052847715","3.0128616256014094"
"235","105","3","7744","3","356.2841790501998","100","14.936576764704709","10.18536271488262"
"234","104","3","9129","0","1553.8911661801126","58","164.32143901088153","36.34302269137812"
"236","106","3","6968","0","356.53078386465506","73","46.19726788690422","13.391943455255497"
"237","107","3","6455","0","931.9575663641942","50","117.27753543042438","48.6365568104239"
"238","108","3","5761","0","706.4108094773366","81","39.5250065781475","25.990492770218292"
"239","109","3","7049","4","108.54082948936008","89","10.377270923015343","4.955007767426212"
"240","110","3","5796","0","724.7631415070895","60","28.328549803789773","3.132399269303396"
"241","111","3","6513","0","984.0100418101142","97","99.29779951909673","44.941001312743985"
"242","112","3","8918","10","854.9200085898012","85","62.009267755850786","32.68529151412351"
"245","115","3","5055","0","257.6321651926609","95","34.895316932544716","13.606311600843874"
"244","114","3","18614","6","2386.9845281112684","81","48.096162681107415","43.750438705359436"
"247","117","3","8919","0","631.2220042508096","96","73.285384033607","29.51356355864369"
"243","113","3","7105","0","289.2496985711936","100","30.87149460788745","14.343144686577743"
"246","116","3","6886","0","90.43032652303607","35","9.052997801433468","3.1247678462835835"
"248","118","3","8515","0","1230.2277892707673","77","41.317301290571535","33.2809022697918"
"249","119","3","9834","0","222.15523712388693","100","15.412732243132545","5.900912658094271"
"250","120","3","9788","0","715.6575784537846","93","59.000414904325204","24.603540968600445"
"251","121","3","5631","0","486.80623925749603","100","38.6415095013403","19.21099381818964"
"255","125","3","5132","0","1622.9013223785914","77","43.16871152649525","10.541223999280849"
"256","126","3","6160","2","840.209091169762","80","88.6835154735367","37.05169515284842"
"252","122","3","5366","1","770.4056905865414","89","56.38226033220417","42.92526210539709"
"254","124","3","6230","0","591.6398319886093","96","60.17374522926445","21.24092458450008"
"259","0","5","5883","4","484.74039693532313","84","60.514631053721175","21.66948801696251"
"257","127","3","6586","5","146.44171965244067","92","20.761358920350474","4.914442560857749"
"258","128","3","8299","0","759.8949064534479","73","13.321003415869374","11.275272350295277"
"260","1","5","8748","1","869.1194022266899","85","80.63070611459233","25.91798627453708"
"261","2","5","5739","0","87.73701167920504","96","6.976894546245898","3.4578071519796647"
"262","3","5","5405","0","309.7043974373994","90","30.45260142032055","15.321597197981147"
"253","123","3","11293","0","118.34574474291676","100","2.863583951539097","2.2234428664998065"
"263","4","5","8305","0","464.90746868227296","40","19.085662802060032","12.129473262990533"
"265","6","5","7607","0","39.3569201258557","98","1.5007788551177679","1.3935184658913802"
"269","10","5","6504","0","598.1442038647212","63","37.434586367897296","24.50733073706155"
"267","8","5","7643","5","1343.818247183087","38","99.9056765583589","73.47989116542625"
"270","11","5","7792","0","299.92777620994167","97","17.03428656971528","6.582396068405855"
"268","9","5","8271","0","328.2550629132783","92","15.402047637424904","13.206592801920948"
"266","7","5","5797","0","87.06800226532464","90","5.911174370218284","2.1691310517337685"
"271","12","5","5419","0","786.5526740645257","97","29.49591535229418","27.540661946382276"
"264","5","5","5475","0","427.91645996437944","87","47.677689744282006","25.661941079542487"
"276","17","5","5557","0","672.7866561312751","92","29.350736377070067","23.86211334605921"
"272","13","5","8151","0","920.8940277535091","99","67.39613380662578","23.55806804915566"
"273","14","5","5111","0","423.2348799276551","87","18.998442080405617","9.058121220954607"
"277","18","5","7234","0","232.10889150618016","84","18.762925167040077","8.896998691652215"
"275","16","5","14174","0","449.626205242236","68","33.948570335841865","16.779199935917354"
"278","19","5","9179","6","802.5004816213253","82","54.759036747763595","36.649175785738024"
"279","20","5","4860","0","30.650325482993974","73","3.5909105766397356","1.30609271867149"
"280","21","5","5445","0","13.22096977871644","96","0.8424828699593797","0.4834643637384775"
"281","22","5","5841","0","1067.2278280567743","58","76.75436470123768","47.64121257221496"
"282","23","5","6985","1","1440.1434997152398","100","36.31723474136026","13.762445110881774"
"283","24","5","6442","0","258.2159778581727","75","18.873301442615922","13.612109727070573"
"284","25","5","8506","0","68.31987937190893","100","2.308023203269083","1.4479462290141851"
"285","26","5","9385","0","628.7001964465824","99","63.47778101280261","26.847452333198635"
"286","27","5","8169","0","615.4924332957831","100","13.298199556640629","15.417618339552048"
"274","15","5","7486","0","161.48901386476211","93","14.954595989088162","7.836189958535752"
"287","28","5","5725","0","74.55075670446172","80","6.6163207769496","2.2380484044869418"
"288","29","5","4863","2","311.38756599749865","83","31.62386328663483","15.051771668345955"
"289","30","5","8857","0","497.9116598664458","97","40.721956074326876","16.87773420868056"
"290","31","5","7521","0","747.1890837258417","93","66.8536237651658","26.322412354072576"
"293","34","5","3887","0","118.49061796986777","98","10.514788239235386","4.690507448046478"
"291","32","5","4649","0","710.6526764031607","67","28.54007575328876","12.989135703988214"
"294","35","5","4253","0","234.15558421685375","88","21.8610406200447","8.115317271544418"
"292","33","5","4642","0","258.990731074314","100","23.345874956055532","15.082355594078136"
"296","37","5","3300","0","1149.1808288187497","100","34.41214425471307","18.397395264977586"
"298","39","5","3390","0","334.46985780030394","100","4.5143345671682455","1.9891073417861356"
"295","36","5","3968","1","491.22513428367506","55","43.51913190263025","15.546073488309103"
"297","38","5","4106","2","863.6896265212614","84","23.51547450785537","7.935919427776789"
"299","40","5","3769","0","492.3542411387978","95","67.02899077481845","22.319718233905434"
"300","41","5","4015","0","885.942083588845","100","33.53862287221626","31.436711220461596"
"301","42","5","4053","0","111.37689002863806","100","3.3472414732711764","1.6744572703795721"
"302","43","5","4431","0","271.5670076152426","100","13.322986027003218","7.004331367991989"
"305","46","5","3978","0","144.3998966458937","30","2.1726735722993302","1.0107172860042246"
"307","48","5","3901","0","295.91649626974635","96","8.437886454864122","5.4232929443287565"
"306","47","5","3431","0","281.24319280857674","91","27.509115203232984","8.312966109185437"
"304","45","5","4287","2","1304.9476893841925","91","31.747613730021104","14.692504162748829"
"308","49","5","3735","0","64.14446759784282","85","6.81647060403473","2.434165865224539"
"309","50","5","4871","0","438.9141334890582","90","32.260244378897205","19.30658043553154"
"303","44","5","30000","5","2506.4106802689125","96","103.87615284805192","74.9796750371822"
"310","51","5","3899","0","1260.4344187866686","82","112.19855715052294","73.95008488777937"
"311","52","5","3404","0","185.9389972339719","90","9.942076072412315","5.821142759153667"
"312","53","5","3492","0","233.4364392333185","96","27.84343321527413","9.197639542046767"
"313","54","5","3304","0","555.2375185522928","50","46.55596926473386","24.46946376202526"
"314","55","5","3291","0","621.9597637368588","82","46.069926633076406","22.230646425070514"
"315","56","5","4418","0","271.4342268204149","56","12.25201875859923","7.88285366353746"
"316","57","5","4626","1","110.88991171046821","96","4.044695469017619","1.4924453235489208"
"317","58","5","3254","0","441.6931652116716","50","57.048023915885345","15.923845782096615"
"318","59","5","4087","0","1240.5854955837217","77","27.782491625129886","11.248920976056914"
"319","60","5","4760","0","202.4012553464485","77","7.034920546645993","4.506811101969949"
"320","61","5","4208","0","112.44348092050636","90","14.319085766438178","6.068423239543083"
"322","63","5","3517","0","200.60373282719502","84","27.420079881575454","4.924685401768498"
"321","62","5","3940","0","650.8495581926561","74","28.165754146375537","24.344435431760296"
"323","64","5","4969","0","359.9682262564358","91","48.34135458630579","13.262868677493929"
"324","65","5","4260","0","608.8289452155562","100","8.504512463088805","4.385184198799622"
"325","66","5","3487","0","355.08306039480937","59","33.68136881423032","15.429313426475362"
"326","67","5","4475","0","349.18917956775624","93","37.661509404522874","16.67879225168852"
"328","69","5","3512","0","293.63196421026134","100","11.946391327634695","8.420329962075309"
"327","68","5","4634","0","880.7338699142695","78","35.46043329312301","11.261671739083766"
"329","70","5","4502","0","758.59836105574","81","57.97859193089296","23.022671602205268"
"330","71","5","3672","0","582.3190519338586","100","46.455335072545175","20.746718561732404"
"331","72","5","4303","0","1135.02099236388","90","58.23487400230795","16.193937656762202"
"332","73","5","3755","2","805.5480677425651","100","10.027607222092868","3.9585871871354747"
"333","74","5","3521","0","103.96378993218488","30","9.087845033491579","2.981602586212058"
"334","75","5","4068","2","706.32990797277","100","25.734440428617354","8.332790460313944"
"335","76","5","3615","0","323.2085567575981","21","18.63530730852945","3.110296412930947"
"337","78","5","3535","0","202.52934079859796","90","12.346312943390801","9.173157320886252"
"336","77","5","4529","1","124.2776925912224","94","9.858198805632853","5.765721788077529"
"338","79","5","4821","0","649.1415482597922","85","36.41381534298913","33.47823474044746"
"339","80","5","3708","1","430.9347491637513","67","49.51874350902984","14.634788122109985"
