"BehaviorSpace results (NetLogo 6.0.4)"
"straight-run-trial.nlogo"
"general experiment template"
"01/01/2019 15:32:11:352 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio"
"2154","215","15000","-14.9","-14.9","0.02"
"2150","214","4705","-4.03","-4.03","0.135"
"2151","215","4760","-4.56","-4.56","0.04"
"2152","215","15000","-14.9","-14.9","0.02"
"2153","215","9477","-8.527000000000001","-8.527000000000001","0.19"
"2155","215","4749","-4.223999999999999","-4.223999999999999","0.105"
"2156","215","4750","-6.75","-6.75","0"
"2157","215","15000","-13.7","-13.7","0.26"
"2158","215","4754","-3.7039999999999997","-3.7039999999999997","0.21"
"2162","216","15000","-14.15","-14.15","0.17"
"2159","215","4713","-4.488","-4.488","0.045"
"2160","215","15000","-14.75","-14.75","0.05"
"2163","216","15000","-14.7","-14.7","0.06"
"2161","216","7679","-7.429","-7.429","0.05"
"2164","216","15000","-14.525","-14.525","0.095"
"2165","216","4714","-4.289000000000001","-4.289000000000001","0.085"
"2167","216","4738","-4.213","-4.213","0.105"
"2168","216","4745","-3.17","-3.17","0.315"
"2166","216","15000","-14.775","-14.775","0.045"
"2170","216","4774","-4.749","-4.749","0.005"
"2169","216","15000","-14.875","-14.875","0.025"
"2171","217","4745","-3.245","-3.245","0.3"
"2173","217","15000","-14.75","-14.75","0.05"
"2172","217","15000","-14.675","-14.675","0.065"
"2180","217","15000","-14.75","-14.75","0.05"
"2174","217","4704","-3.8539999999999996","-3.8539999999999996","0.17"
"2176","217","4776","-4.326","-4.326","0.09"
"2175","217","15000","-14.8","-14.8","0.04"
"2177","217","4757","-4.582","-4.582","0.035"
"2178","217","4757","-4.5569999999999995","-4.5569999999999995","0.04"
"2179","217","4733","-4.433","-4.433","0.06"
"2183","218","15000","-13.675","-13.675","0.265"
"2181","218","15000","-14.1","-14.1","0.18"
"2182","218","9893","-9.743","-9.743","0.03"
"2184","218","4734","-4.609","-4.609","0.025"
"2185","218","4738","-4.288","-4.288","0.09"
"2186","218","4767","-3.8670000000000004","-3.8670000000000004","0.18"
"2187","218","4769","-3.5940000000000003","-3.5940000000000003","0.235"
"2188","218","15000","-15","-15","0"
"2191","219","15000","-14.7","-14.7","0.06"
"2189","218","6637","-5.186999999999999","-5.186999999999999","0.29"
"2192","219","15000","-14.2","-14.2","0.16"
"2190","218","4763","-4.2379999999999995","-4.2379999999999995","0.105"
"2193","219","4764","-3.2390000000000003","-3.2390000000000003","0.305"
"2194","219","9823","-9.598","-9.598","0.045"
"2195","219","4756","-4.331","-4.331","0.085"
"2196","219","4723","-3.5729999999999995","-3.5729999999999995","0.23"
"2197","219","4737","-4.112","-4.112","0.125"
"2198","219","4747","-3.647","-3.647","0.22"
"2199","219","11097","-10.872","-10.872","0.045"
"2200","219","4754","-10.129","-10.129","0.325"
"2201","220","4752","-3.8019999999999996","-3.8019999999999996","0.19"
"2203","220","4726","-4.726","-4.726","0"
"2202","220","15000","-13.875","-13.875","0.225"
"2204","220","7499","-7.399","-7.399","0.02"
"2206","220","4754","-4.553999999999999","-4.553999999999999","0.04"
"2205","220","15000","-13.675","-13.675","0.265"
"2209","220","15000","-13.85","-13.85","0.23"
"2207","220","4732","-3.882","-3.882","0.17"
"2210","220","15000","-14.75","-14.75","0.05"
"2208","220","8845","-7.595000000000001","-7.595000000000001","0.25"
"2214","221","15000","-14.875","-14.875","0.025"
"2211","221","4757","-3.5069999999999997","-3.5069999999999997","0.25"
"2217","221","15000","-14.925","-14.925","0.015"
"2212","221","4833","-4.308","-4.308","0.105"
"2213","221","4727","-3.3770000000000002","-3.3770000000000002","0.27"
"2215","221","4748","-4.698","-4.698","0.01"
"2216","221","15000","-14.8","-14.8","0.04"
"2218","221","11244","-11.119","-11.119","0.025"
"2223","222","15000","-14.875","-14.875","0.025"
"2219","221","4761","-3.661","-3.661","0.22"
"2220","221","4785","-7.0600000000000005","-7.0600000000000005","0.145"
"2221","222","4700","-4.05","-4.05","0.13"
"2222","222","4727","-4.727","-4.727","0"
"2224","222","4761","-4.711","-4.711","0.01"
"2225","222","4779","-4.604","-4.604","0.035"
"2230","222","15000","-14.475","-14.475","0.105"
"2226","222","15000","-14.9","-14.9","0.02"
"2227","222","4742","-4.192","-4.192","0.11"
"2228","222","4763","-4.7379999999999995","-4.7379999999999995","0.005"
"2229","222","4757","-3.8069999999999995","-3.8069999999999995","0.19"
"2231","223","4736","-4.335999999999999","-4.335999999999999","0.08"
"2232","223","4732","-4.632000000000001","-4.632000000000001","0.02"
"2237","223","15000","-14.15","-14.15","0.17"
"2233","223","4730","-4.33","-4.33","0.08"
"2234","223","4799","-4.474","-4.474","0.065"
"2235","223","4765","-4.34","-4.34","0.085"
"2236","223","4729","-4.329","-4.329","0.08"
"2240","223","15000","-13.575","-13.575","0.285"
"2238","223","4756","-3.3810000000000002","-3.3810000000000002","0.275"
"2239","223","9209","-8.484","-8.484","0.145"
"2241","224","10081","-9.456","-9.456","0.125"
"2242","224","4747","-3.7969999999999997","-3.7969999999999997","0.19"
"2243","224","4765","-3.8899999999999997","-3.8899999999999997","0.175"
"2244","224","4745","-2.7199999999999998","-2.7199999999999998","0.405"
"2245","224","4719","-4.344","-4.344","0.075"
"2246","224","4767","-4.3420000000000005","-4.3420000000000005","0.085"
"2247","224","4754","-3.9289999999999994","-3.9289999999999994","0.165"
"2249","224","15000","-13.65","-13.65","0.27"
"2248","224","4713","-4.163","-4.163","0.11"
"2250","224","4722","-4.622000000000001","-4.622000000000001","0.02"
"2251","225","15000","-14.975","-14.975","0.005"
"2256","225","15000","-14.125","-14.125","0.175"
"2252","225","11582","-10.607000000000001","-10.607000000000001","0.195"
"2257","225","15000","-13.25","-13.25","0.35"
"2253","225","4761","-4.611","-4.611","0.03"
"2254","225","4720","-4.27","-4.27","0.09"
"2255","225","4732","-3.2570000000000006","-3.2570000000000006","0.295"
"2258","225","15000","-14.4","-14.4","0.12"
"2262","226","15000","-14.625","-14.625","0.075"
"2259","225","4714","-4.714","-4.714","0"
"2260","225","4756","-4.681","-4.681","0.015"
"2261","226","4714","-4.114000000000001","-4.114000000000001","0.12"
"2263","226","15000","-14.875","-14.875","0.025"
"2264","226","4750","-4.575","-4.575","0.035"
"2265","226","4740","-2.9400000000000004","-2.9400000000000004","0.36"
"2266","226","4775","-3.6000000000000005","-3.6000000000000005","0.235"
"2269","226","15000","-13.75","-13.75","0.25"
"2267","226","4767","-4.067","-4.067","0.14"
"2273","227","15000","-14.775","-14.775","0.045"
"2268","226","4750","-4.05","-4.05","0.14"
"2275","227","15000","-14.475","-14.475","0.105"
"2270","226","4723","-4.3229999999999995","-4.3229999999999995","0.08"
"2276","227","15000","-14.6","-14.6","0.08"
"2271","227","4744","-3.8939999999999997","-3.8939999999999997","0.17"
"2272","227","12112","-13.962","-13.962","0.03"
"2274","227","4766","-4.541","-4.541","0.045"
"2280","227","15000","-14.425","-14.425","0.115"
"2277","227","15000","-13.975","-13.975","0.205"
"2278","227","15000","-14.975","-14.975","0.005"
"2279","227","4759","-3.559","-3.559","0.24"
"2281","228","4744","-4.119","-4.119","0.125"
"2282","228","9163","-7.638","-7.638","0.305"
"2283","228","4749","-4.624","-4.624","0.025"
"2284","228","5465","-5.29","-5.29","0.035"
"2288","228","15000","-13.55","-13.55","0.29"
"2285","228","15000","-14.9","-14.9","0.02"
"2289","228","15000","-13.925","-13.925","0.215"
"2286","228","4759","-4.484","-4.484","0.055"
"2287","228","4731","-4.3309999999999995","-4.3309999999999995","0.08"
"2294","229","15000","-13.9","-13.9","0.22"
"2291","229","4732","-3.407","-3.407","0.265"
"2290","228","15000","-13.4","-13.4","0.32"
"2292","229","4748","-4.348","-4.348","0.08"
"2293","229","11570","-9.895","-9.895","0.335"
"2295","229","15000","-14.175","-14.175","0.165"
"2300","229","15000","-14.675","-14.675","0.065"
"2296","229","4762","-4.061999999999999","-4.061999999999999","0.14"
"2297","229","4707","-2.957","-2.957","0.35"
"2298","229","4749","-7.473999999999999","-7.473999999999999","0.055"
"2299","229","4796","-4.396","-4.396","0.08"
"2301","230","15000","-13.075","-13.075","0.385"
"2302","230","4788","-4.738","-4.738","0.01"
"2307","230","15000","-14.475","-14.475","0.105"
"2303","230","6873","-5.423","-5.423","0.29"
"2304","230","4787","-3.437","-3.437","0.27"
"2305","230","11715","-11.09","-11.09","0.125"
"2306","230","15000","-14.5","-14.5","0.1"
"2308","230","4750","-4.575","-4.575","0.035"
"2309","230","4740","-4.165","-4.165","0.115"
"2310","230","8722","-8.397","-8.397","0.065"
"2311","231","4738","-3.4880000000000004","-3.4880000000000004","0.25"
"2312","231","15000","-14.7","-14.7","0.06"
"2313","231","4698","-6.523000000000001","-6.523000000000001","0.035"
"2315","231","4736","-4.661","-4.661","0.015"
"2314","231","15000","-14.175","-14.175","0.165"
"2316","231","4722","-4.322","-4.322","0.08"
"2317","231","15000","-13.675","-13.675","0.265"
"2318","231","4743","-4.468","-4.468","0.055"
"2319","231","4762","-3.9869999999999997","-3.9869999999999997","0.155"
"2320","231","4752","-3.7769999999999997","-3.7769999999999997","0.195"
"2321","232","4751","-3.8510000000000004","-3.8510000000000004","0.18"
"2323","232","4737","-4.687","-4.687","0.01"
"2322","232","4750","-3.3499999999999996","-3.3499999999999996","0.28"
"2325","232","15000","-14.9","-14.9","0.02"
"2324","232","4763","-4.388","-4.388","0.075"
"2326","232","4753","-3.628","-3.628","0.225"
"2327","232","11958","-11.858","-11.858","0.02"
"2328","232","4740","-6.99","-6.99","0.15"
"2329","232","4740","-3.54","-3.54","0.24"
"2330","232","4757","-4.707","-4.707","0.01"
"2331","233","4755","-3.58","-3.58","0.235"
"2334","233","15000","-13.85","-13.85","0.23"
"2332","233","15000","-14.975","-14.975","0.005"
"2333","233","8127","-7.227","-7.227","0.18"
"2337","233","15000","-14.7","-14.7","0.06"
"2335","233","4699","-3.149","-3.149","0.31"
"2336","233","4748","-4.298","-4.298","0.09"
"2338","233","4762","-3.7869999999999995","-3.7869999999999995","0.195"
"2339","233","4773","-3.723","-3.723","0.21"
"2340","233","4754","-4.204","-4.204","0.11"
"2341","234","10840","-10.465","-10.465","0.075"
"2342","234","4718","-3.368","-3.368","0.27"
"2343","234","4727","-3.5520000000000005","-3.5520000000000005","0.235"
"2347","234","15000","-14.775","-14.775","0.045"
"2348","234","15000","-14.75","-14.75","0.05"
"2344","234","4746","-4.721","-4.721","0.005"
"2345","234","15000","-14.675","-14.675","0.065"
"2351","235","15000","-14.775","-14.775","0.045"
"2346","234","4728","-3.1529999999999996","-3.1529999999999996","0.315"
"2349","234","15000","-13.725","-13.725","0.255"
"2350","234","4761","-3.161","-3.161","0.32"
"2352","235","4761","-3.061","-3.061","0.34"
"2353","235","15000","-14.3","-14.3","0.14"
"2358","235","15000","-14.675","-14.675","0.065"
"2354","235","4724","-3.4490000000000003","-3.4490000000000003","0.255"
"2355","235","4743","-3.4930000000000003","-3.4930000000000003","0.25"
"2357","235","4782","-3.007","-3.007","0.355"
"2356","235","15000","-14.35","-14.35","0.13"
"2359","235","4757","-2.832","-2.832","0.385"
"2366","236","15000","-16.9","-16.9","0.02"
"2360","235","4765","-4.465","-4.465","0.06"
"2361","236","4745","-4.37","-4.37","0.075"
"2362","236","4735","-4.11","-4.11","0.125"
"2363","236","15000","-14.65","-14.65","0.07"
"2364","236","4724","-4.674","-4.674","0.01"
"2365","236","15000","-14.9","-14.9","0.02"
"2369","236","15000","-14.125","-14.125","0.175"
"2367","236","4766","-4.191","-4.191","0.115"
"2368","236","15000","-14.375","-14.375","0.125"
"2370","236","4738","-3.3130000000000006","-3.3130000000000006","0.285"
"2371","237","4728","-6.403","-6.403","0.065"
"2372","237","4737","-3.5620000000000003","-3.5620000000000003","0.235"
"2373","237","4748","-4.598","-4.598","0.03"
"2374","237","4787","-4.487","-4.487","0.06"
"2375","237","4774","-3.399","-3.399","0.275"
"2378","237","15000","-14.925","-14.925","0.015"
"2376","237","4730","-4.630000000000001","-4.630000000000001","0.02"
"2377","237","4785","-4.21","-4.21","0.115"
"2379","237","4750","-4.45","-4.45","0.06"
"2380","237","4739","-4.5889999999999995","-4.5889999999999995","0.03"
"2381","238","4746","-3.6460000000000004","-3.6460000000000004","0.22"
"2382","238","4706","-3.7560000000000002","-3.7560000000000002","0.19"
"2383","238","6378","-6.253","-6.253","0.025"
"2384","238","14099","-16.849","-16.849","0.05"
"2385","238","8163","-7.813000000000001","-7.813000000000001","0.07"
"2386","238","15000","-15","-15","0"
"2387","238","4741","-4.090999999999999","-4.090999999999999","0.13"
"2388","238","4752","-4.377","-4.377","0.075"
"2389","238","4714","-2.9890000000000008","-2.9890000000000008","0.345"
"2390","238","15000","-14.675","-14.675","0.065"
"2391","239","4744","-4.644","-4.644","0.02"
"2394","239","15000","-13.9","-13.9","0.22"
"2392","239","4735","-3.7100000000000004","-3.7100000000000004","0.205"
"2395","239","15000","-14.675","-14.675","0.065"
"2393","239","4733","-4.4079999999999995","-4.4079999999999995","0.065"
"2397","239","15000","-14.35","-14.35","0.13"
"2396","239","4707","-4.507","-4.507","0.04"
"2403","240","15000","-15","-15","0"
"2404","240","15000","-14.725","-14.725","0.055"
"2398","239","15000","-14.85","-14.85","0.03"
"2399","239","15000","-14.525","-14.525","0.095"
"2400","239","4750","-4.575","-4.575","0.035"
"2401","240","10462","-9.012","-9.012","0.29"
"2402","240","15000","-14.55","-14.55","0.09"
"2405","240","4758","-4.433","-4.433","0.065"
"2406","240","4782","-4.107","-4.107","0.135"
"2407","240","4752","-3.227","-3.227","0.305"
"2408","240","4719","-4.144","-4.144","0.115"
"2409","240","4718","-4.368","-4.368","0.07"
"2410","240","15000","-14.625","-14.625","0.075"
"2411","241","4733","-4.233","-4.233","0.1"
"2412","241","4730","-4.605","-4.605","0.025"
"2413","241","15000","-13.85","-13.85","0.23"
"2419","241","15000","-16.5","-16.5","0.1"
"2414","241","4772","-4.322","-4.322","0.09"
"2421","242","15000","-13.7","-13.7","0.26"
"2415","241","15000","-14.475","-14.475","0.105"
"2416","241","4728","-4.403","-4.403","0.065"
"2418","241","4722","-4.447","-4.447","0.055"
"2417","241","15000","-14.25","-14.25","0.15"
"2420","241","4716","-4.6160000000000005","-4.6160000000000005","0.02"
"2423","242","15000","-14.625","-14.625","0.075"
"2422","242","4740","-4.24","-4.24","0.1"
"2424","242","4768","-4.393","-4.393","0.075"
"2430","242","15000","-17.775","-17.775","0.045"
"2426","242","7711","-10.311","-10.311","0.08"
"2425","242","15000","-14.9","-14.9","0.02"
"2427","242","4765","-4.5649999999999995","-4.5649999999999995","0.04"
"2428","242","4764","-4.464","-4.464","0.06"
"2429","242","4767","-3.617","-3.617","0.23"
"2434","243","15000","-13.325","-13.325","0.335"
"2431","243","4755","-4.08","-4.08","0.135"
"2432","243","4752","-4.252","-4.252","0.1"
"2433","243","4747","-4.497","-4.497","0.05"
"2435","243","15000","-14.025","-14.025","0.195"
"2436","243","4773","-4.1979999999999995","-4.1979999999999995","0.115"
"2437","243","15000","-13.775","-13.775","0.245"
"2438","243","4821","-4.721","-4.721","0.02"
"2441","244","15000","-14.375","-14.375","0.125"
"2439","243","4746","-3.8210000000000006","-3.8210000000000006","0.185"
"2440","243","4734","-4.484","-4.484","0.05"
"2442","244","4738","-4.738","-4.738","0"
"2448","244","15000","-14.375","-14.375","0.125"
"2443","244","4742","-3.817","-3.817","0.185"
"2444","244","4771","-3.496","-3.496","0.255"
"2445","244","4928","-6.702999999999999","-6.702999999999999","0.245"
"2446","244","4768","-4.218","-4.218","0.11"
"2447","244","9527","-8.476999999999999","-8.476999999999999","0.21"
"2449","244","15000","-14.775","-14.775","0.045"
"2450","244","4736","-4.460999999999999","-4.460999999999999","0.055"
"2451","245","4766","-4.741","-4.741","0.005"
"2452","245","4741","-3.9659999999999997","-3.9659999999999997","0.155"
"2454","245","4744","-3.844","-3.844","0.18"
"2453","245","15000","-13.375","-13.375","0.325"
"2455","245","11334","-12.934","-12.934","0.28"
"2456","245","15000","-14.2","-14.2","0.16"
"2457","245","6408","-6.308000000000001","-6.308000000000001","0.02"
"2458","245","4796","-4.796","-4.796","0"
"2459","245","4762","-3.6869999999999994","-3.6869999999999994","0.215"
"2460","245","4751","-4.2010000000000005","-4.2010000000000005","0.11"
"2461","246","4733","-4.4079999999999995","-4.4079999999999995","0.065"
"2462","246","4723","-4.173","-4.173","0.11"
"2463","246","4743","-4.593","-4.593","0.03"
"2464","246","15000","-14.05","-14.05","0.19"
"2465","246","15000","-14.975","-14.975","0.005"
"2466","246","4735","-4.1850000000000005","-4.1850000000000005","0.11"
"2467","246","4705","-4.305","-4.305","0.08"
"2468","246","4721","-4.421","-4.421","0.06"
"2469","246","7507","-7.382","-7.382","0.025"
"2470","246","8188","-8.038","-8.038","0.03"
"2473","247","15000","-14.75","-14.75","0.05"
"2471","247","4756","-4.581","-4.581","0.035"
"2472","247","4763","-4.638","-4.638","0.025"
"2474","247","4684","-4.559","-4.559","0.025"
"2475","247","4709","-3.5589999999999993","-3.5589999999999993","0.23"
"2477","247","4759","-4.384","-4.384","0.075"
"2476","247","15000","-14.875","-14.875","0.025"
"2478","247","4812","-4.587000000000001","-4.587000000000001","0.045"
"2479","247","4753","-3.7030000000000003","-3.7030000000000003","0.21"
"2480","247","4765","-4.0649999999999995","-4.0649999999999995","0.14"
"2482","248","15000","-13.375","-13.375","0.325"
"2481","248","4719","-3.744","-3.744","0.195"
"2483","248","4741","-4.441","-4.441","0.06"
"2484","248","4780","-4.33","-4.33","0.09"
"2485","248","4715","-4.415","-4.415","0.06"
"2486","248","4759","-4.3340000000000005","-4.3340000000000005","0.085"
"2487","248","15000","-14.9","-14.9","0.02"
"2488","248","15000","-14.575","-14.575","0.085"
"2489","248","15000","-16.95","-16.95","0.21"
"2490","248","15000","-14.25","-14.25","0.15"
"2495","249","15000","-14.85","-14.85","0.03"
"2497","249","15000","-14.975","-14.975","0.005"
"2491","249","15000","-14.525","-14.525","0.095"
"2492","249","15000","-14.55","-14.55","0.09"
"2493","249","15000","-14.3","-14.3","0.14"
"2494","249","15000","-14.525","-14.525","0.095"
"2496","249","4761","-4.5360000000000005","-4.5360000000000005","0.045"
"2498","249","4718","-4.143","-4.143","0.115"
"2499","249","15000","-14.825","-14.825","0.035"
"2500","249","7499","-7.223999999999999","-7.223999999999999","0.055"
"2501","250","4768","-4.617999999999999","-4.617999999999999","0.03"
"2506","250","15000","-14.925","-14.925","0.015"
"2502","250","4764","-3.314","-3.314","0.29"
"2503","250","4799","-4.699000000000001","-4.699000000000001","0.02"
"2504","250","15000","-14.75","-14.75","0.05"
"2505","250","4750","-3.65","-3.65","0.22"
"2507","250","15000","-14.275","-14.275","0.145"
"2508","250","4758","-3.208","-3.208","0.31"
"2509","250","4753","-5.303","-5.303","0.29"
"2510","250","4757","-3.582","-3.582","0.235"
"2511","251","8929","-8.779","-8.779","0.03"
"2513","251","4750","-4.55","-4.55","0.04"
"2512","251","15000","-13.625","-13.625","0.275"
"2514","251","8009","-6.609","-6.609","0.28"
"2517","251","15000","-14.85","-14.85","0.03"
"2515","251","4774","-4.324","-4.324","0.09"
"2516","251","4750","-4.2","-4.2","0.11"
"2518","251","4699","-2.824","-2.824","0.375"
"2519","251","4744","-4.744","-4.744","0"
"2520","251","4738","-4.088","-4.088","0.13"
"2521","252","15000","-15","-15","0"
"2522","252","4777","-4.452","-4.452","0.065"
"2523","252","4752","-4.427","-4.427","0.065"
"2525","252","15000","-14.675","-14.675","0.065"
"2524","252","15000","-13.4","-13.4","0.32"
"2526","252","4732","-4.682","-4.682","0.01"
"2531","253","15000","-15","-15","0"
"2527","252","4768","-3.518","-3.518","0.25"
"2528","252","4750","-3.25","-3.25","0.3"
"2529","252","4747","-4.322","-4.322","0.085"
"2530","252","4765","-3.7899999999999996","-3.7899999999999996","0.195"
"2532","253","15000","-13.75","-13.75","0.25"
"2536","253","15000","-14.975","-14.975","0.005"
"2533","253","4751","-4.426","-4.426","0.065"
"2535","253","4720","-4.52","-4.52","0.04"
"2534","253","15000","-14.05","-14.05","0.19"
"2537","253","4736","-3.8859999999999997","-3.8859999999999997","0.17"
"2538","253","15000","-14.675","-14.675","0.065"
"2539","253","15000","-14.9","-14.9","0.02"
"2540","253","4772","-3.697","-3.697","0.215"
"2544","254","15000","-14.9","-14.9","0.02"
"2541","254","4735","-4.61","-4.61","0.025"
"2545","254","15000","-14.95","-14.95","0.01"
"2546","254","15000","-13.475","-13.475","0.305"
"2542","254","4722","-3.7220000000000004","-3.7220000000000004","0.2"
"2547","254","15000","-13.5","-13.5","0.3"
"2543","254","15000","-14.55","-14.55","0.09"
"2549","254","15000","-14.275","-14.275","0.145"
"2552","255","15000","-14.25","-14.25","0.15"
"2548","254","15000","-14.375","-14.375","0.125"
"2550","254","15000","-14.725","-14.725","0.055"
"2556","255","15000","-13.6","-13.6","0.28"
"2551","255","15000","-14.6","-14.6","0.08"
"2553","255","4776","-4.201","-4.201","0.115"
"2554","255","4736","-4.386","-4.386","0.07"
"2555","255","8059","-7.933999999999999","-7.933999999999999","0.025"
"2557","255","4744","-3.6439999999999997","-3.6439999999999997","0.22"
"2563","256","15000","-14.375","-14.375","0.125"
"2559","255","4747","-3.5969999999999995","-3.5969999999999995","0.23"
"2558","255","15000","-13.325","-13.325","0.335"
"2560","255","4762","-2.9619999999999997","-2.9619999999999997","0.36"
"2561","256","4767","-4.642","-4.642","0.025"
"2562","256","4774","-4.449","-4.449","0.065"
"2566","256","15000","-13.475","-13.475","0.305"
"2564","256","4732","-4.732","-4.732","0"
"2567","256","15000","-13.3","-13.3","0.34"
"2565","256","15000","-13.725","-13.725","0.255"
"2573","257","15000","-15","-15","0"
"2570","256","4742","-4.142","-4.142","0.12"
"2569","256","4761","-4.761","-4.761","0"
"2568","256","15000","-14.575","-14.575","0.085"
"2571","257","4764","-4.639","-4.639","0.025"
"2572","257","4749","-4.473999999999999","-4.473999999999999","0.055"
"2574","257","15000","-14.1","-14.1","0.18"
"2575","257","4757","-4.507","-4.507","0.05"
"2576","257","4746","-4.221","-4.221","0.105"
"2577","257","4708","-4.508","-4.508","0.04"
"2578","257","4711","-8.386","-8.386","0.065"
"2579","257","4716","-3.116","-3.116","0.32"
"2582","258","15000","-14.65","-14.65","0.07"
"2580","257","15000","-13.75","-13.75","0.25"
"2581","258","6688","-5.2379999999999995","-5.2379999999999995","0.29"
"2583","258","4734","-3.634","-3.634","0.22"
"2584","258","4734","-4.209","-4.209","0.105"
"2585","258","4729","-4.554","-4.554","0.035"
"2586","258","4762","-4.712","-4.712","0.01"
"2587","258","4754","-4.654","-4.654","0.02"
"2589","258","4755","-4.755","-4.755","0"
"2588","258","15000","-14.4","-14.4","0.12"
"2591","259","15000","-14.575","-14.575","0.085"
"2590","258","4713","-4.463","-4.463","0.05"
"2592","259","15000","-14.025","-14.025","0.195"
"2594","259","15000","-14.525","-14.525","0.095"
"2598","259","15000","-14.275","-14.275","0.145"
"2593","259","4712","-3.5869999999999997","-3.5869999999999997","0.225"
"2595","259","4745","-6.345","-6.345","0.08"
"2596","259","4762","-4.662","-4.662","0.02"
"2597","259","10884","-9.284","-9.284","0.32"
"2602","260","15000","-13.625","-13.625","0.275"
"2599","259","4757","-3.1319999999999997","-3.1319999999999997","0.325"
"2600","259","4734","-4.209","-4.209","0.105"
"2601","260","4743","-4.293","-4.293","0.09"
"2606","260","15000","-14.9","-14.9","0.02"
"2607","260","15000","-14.675","-14.675","0.065"
"2608","260","15000","-14.55","-14.55","0.09"
"2603","260","4747","-3.197","-3.197","0.31"
"2604","260","7388","-6.3629999999999995","-6.3629999999999995","0.205"
"2605","260","4753","-4.003","-4.003","0.15"
"2609","260","4709","-5.709","-5.709","0.2"
"2610","260","10832","-10.657","-10.657","0.035"
"2611","261","4708","-3.7830000000000004","-3.7830000000000004","0.185"
"2612","261","4774","-3.399","-3.399","0.275"
"2613","261","4756","-3.806","-3.806","0.19"
"2614","261","4733","-4.183","-4.183","0.11"
"2615","261","4762","-4.387","-4.387","0.075"
"2616","261","15000","-14.75","-14.75","0.05"
"2617","261","4751","-3.8260000000000005","-3.8260000000000005","0.185"
"2618","261","15000","-14.3","-14.3","0.14"
"2619","261","4721","-4.521","-4.521","0.04"
"2620","261","4760","-3.76","-3.76","0.2"
"2621","262","7909","-6.834","-6.834","0.215"
"2622","262","4730","-4.33","-4.33","0.08"
"2623","262","4752","-3.627","-3.627","0.225"
"2624","262","4742","-4.517","-4.517","0.045"
"2628","262","15000","-14.075","-14.075","0.185"
"2625","262","4776","-4.3759999999999994","-4.3759999999999994","0.08"
"2629","262","15000","-14.475","-14.475","0.105"
"2626","262","4780","-3.955","-3.955","0.165"
"2627","262","4750","-4.325","-4.325","0.085"
"2630","262","15000","-14.5","-14.5","0.1"
"2631","263","15000","-14.775","-14.775","0.045"
"2636","263","15000","-14.275","-14.275","0.145"
"2632","263","15000","-14.675","-14.675","0.065"
"2637","263","15000","-14.9","-14.9","0.02"
"2633","263","4743","-4.5680000000000005","-4.5680000000000005","0.035"
"2634","263","4727","-4.352","-4.352","0.075"
"2635","263","4719","-4.519","-4.519","0.04"
"2639","263","15000","-14.875","-14.875","0.025"
"2640","263","15000","-14.975","-14.975","0.005"
"2642","264","15000","-14.325","-14.325","0.135"
"2644","264","15000","-14.55","-14.55","0.09"
"2638","263","4734","-4.684","-4.684","0.01"
"2646","264","15000","-13.95","-13.95","0.21"
"2641","264","15000","-14.825","-14.825","0.035"
"2648","264","15000","-13.85","-13.85","0.23"
"2643","264","15000","-14.575","-14.575","0.085"
"2645","264","4727","-4.377000000000001","-4.377000000000001","0.07"
"2649","264","15000","-14.475","-14.475","0.105"
"2647","264","13246","-12.671000000000001","-12.671000000000001","0.115"
"2655","265","15000","-14.85","-14.85","0.03"
"2650","264","12231","-11.656","-11.656","0.115"
"2651","265","4727","-4.727","-4.727","0"
"2652","265","4723","-3.698","-3.698","0.205"
"2657","265","15000","-13.625","-13.625","0.275"
"2653","265","4706","-4.506","-4.506","0.04"
"2654","265","4745","-4.72","-4.72","0.005"
"2656","265","4745","-4.595","-4.595","0.03"
"2658","265","4750","-3.825","-3.825","0.185"
"2659","265","4775","-4.675000000000001","-4.675000000000001","0.02"
"2660","265","4768","-3.643","-3.643","0.225"
"2661","266","12404","-11.704","-11.704","0.14"
"2663","266","4725","-3.5749999999999993","-3.5749999999999993","0.23"
"2662","266","15000","-14.75","-14.75","0.05"
"2664","266","13232","-12.407","-12.407","0.165"
"2665","266","4789","-3.989","-3.989","0.16"
"2669","266","15000","-14.825","-14.825","0.035"
"2672","267","15000","-13.325","-13.325","0.335"
"2666","266","4764","-3.814","-3.814","0.19"
"2667","266","15000","-13.7","-13.7","0.26"
"2668","266","4772","-4.522","-4.522","0.05"
"2674","267","15000","-16.425","-16.425","0.115"
"2670","266","7989","-6.964","-6.964","0.205"
"2671","267","4778","-3.5029999999999997","-3.5029999999999997","0.255"
"2673","267","15000","-14.875","-14.875","0.025"
"2678","267","15000","-14.725","-14.725","0.055"
"2680","267","15000","-14.775","-14.775","0.045"
"2681","268","15000","-13.175","-13.175","0.365"
"2676","267","4752","-3.277","-3.277","0.295"
"2675","267","14569","-14.469000000000001","-14.469000000000001","0.02"
"2677","267","4740","-4.615","-4.615","0.025"
"2679","267","4762","-4.387","-4.387","0.075"
"2682","268","15000","-15.875","-15.875","0.025"
"2683","268","14191","-17.016","-17.016","0.035"
"2684","268","4782","-4.057","-4.057","0.145"
"2685","268","15000","-14.525","-14.525","0.095"
"2687","268","4713","-4.063","-4.063","0.13"
"2686","268","15000","-14.625","-14.625","0.075"
