"BehaviorSpace results (NetLogo 6.0.4)"
"baseline.nlogo"
"random spoofers"
"03/28/2019 00:04:31:952 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","experiment-number","random-seed","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"267","8","5","7472","0","1043.668372837641","60","33.03843816442268","9.319388723767391"
"266","7","5","5806","0","304.0662880204784","100","9.236648781613106","5.690563173740925"
"264","5","5","5446","0","835.4564174506862","100","24.927524229787434","12.278383090168925"
"271","12","5","5452","0","644.2269155270233","100","49.508853353520905","36.03333185241253"
"273","14","5","5129","0","262.238172775318","100","11.821489326100652","11.228576126822727"
"275","16","5","10002","0","869.7829109264989","100","3.5260575204670874","2.4555776411486336"
"276","17","5","5555","0","374.1195621437265","100","16.273951687831417","7.6765014101157805"
"277","18","5","7247","0","1320.717355589362","93","69.4847980784663","57.18860432739356"
"278","19","5","7878","0","412.3285504614284","100","16.188360427180406","18.690340117884457"
"279","20","5","4861","1","62.48259369276934","98","1.5442599358825657","0.5393241529087157"
"280","21","5","5437","0","15.67788725064084","100","0.8257268697356862","0.2740592963581875"
"281","22","5","5834","1","1103.7162598981647","99","15.142576797231673","14.488674353961995"
"283","24","5","6486","0","271.818318775294","100","16.75715926817185","7.259418301000177"
"282","23","5","15245","0","1951.3970932396294","100","100.25713734610086","43.8267608348246"
"272","13","5","26031","0","2043.4536074784414","100","56.06531800607263","46.93702391512719"
"284","25","5","8514","3","176.31909219890105","100","5.1553806636009085","3.4027553849719703"
"285","26","5","9509","0","1008.339750254298","98","30.014499829748694","45.45980044599601"
"286","27","5","8178","0","958.0841294577151","100","27.00637436204662","13.211153928348265"
"287","28","5","5700","0","167.69670030208312","100","12.299695743199528","3.9085919167223104"
"274","15","5","7491","6","966.7510535166616","100","19.026006748224102","14.290102509624624"
"288","29","5","4848","0","398.3886919280974","100","4.941172097425553","2.279143639592429"
"289","30","5","8850","0","772.8298058995981","100","83.50182358616037","42.87143031850153"
"290","31","5","7505","0","332.9357063962377","100","23.360477772081158","10.76974895284591"
"291","32","5","4634","0","677.7913151951889","100","27.61393537710681","24.152594818743005"
"293","34","5","3883","0","119.42669934328762","100","4.863302658314901","3.103320554008532"
"294","35","5","4251","0","204.68330908712088","100","6.171675039202091","4.014467638702159"
"296","37","5","3301","0","395.94477267648523","100","24.593063429472203","16.305574833771846"
"298","39","5","3401","0","107.3215508638225","100","6.197162437997076","5.387551781977383"
"292","33","5","5636","0","530.9234073959286","100","9.599019178945863","7.013756020801746"
"295","36","5","3949","3","416.44668135393067","90","19.97380763888877","10.450574942450425"
"299","40","5","3776","1","1237.704985959451","100","43.83877187325255","21.719345898520757"
"297","38","5","4123","0","627.2848346363339","100","10.644914492536138","8.860400027420937"
"300","41","5","3902","0","880.2187114473095","100","13.734082337233971","7.471613290662775"
"301","42","5","4046","0","178.86299834244429","100","7.0305314907881735","2.2728807850422084"
"303","44","5","3803","0","677.0260478798509","98","32.01710344800944","22.815110506401318"
"302","43","5","4435","0","79.49719686686117","100","2.0704956628754383","1.0890535944079034"
"307","48","5","3897","0","130.90291717993983","100","2.3107606104850644","1.6768573125777575"
"305","46","5","3991","1","98.94261519593819","80","10.460536906058376","2.6374800388621176"
"306","47","5","3428","0","801.4451172958046","100","14.33598176037449","12.938587801029271"
"308","49","5","3737","0","70.00799093371258","100","3.109542690048836","1.6727359913793578"
"304","45","5","4303","0","512.1939969201982","100","16.5951384556198","13.073890536580668"
"309","50","5","4876","0","763.4000125959506","100","13.336140382468727","10.80261504264233"
"311","52","5","3411","2","224.93991924155975","100","4.314192630555247","2.56177099780787"
"312","53","5","3484","0","141.64917924242502","100","5.9709710587999565","5.765772651508999"
"313","54","5","3312","0","1100.4589695832096","99","28.85056917341552","23.794806932107527"
"314","55","5","3280","0","214.55187304568608","100","12.225217205126503","7.633291812033421"
"315","56","5","4428","0","112.79191031394433","100","11.19250695977467","4.886689765848419"
"310","51","5","30000","2","2816.3350183900875","100","69.66390132646207","41.82059301817889"
"316","57","5","4629","0","47.41516775001699","100","2.484418111714721","1.7127392097289942"
"317","58","5","3267","0","547.8667027513118","99","37.647510110110055","16.605105932270654"
"318","59","5","4182","0","422.29035596071077","100","26.514609307744266","21.15678800828568"
"321","62","5","3940","0","574.8175445746658","100","26.275881773322155","18.89029461246404"
"319","60","5","4753","0","129.90393964145417","100","7.344349938973688","3.483145765145699"
"320","61","5","4202","0","328.5886443300067","100","8.660571452786925","6.333210140788244"
"322","63","5","3534","0","579.8492130464629","100","7.503305558666941","7.890412006992495"
"323","64","5","4970","2","710.6159723782628","100","15.780069442825145","10.519830375950082"
"325","66","5","3485","0","292.0805429699036","99","22.29948185198777","9.02473273926691"
"324","65","5","4261","0","415.66692117457285","100","14.98436663547491","17.07548854907486"
"327","68","5","4636","0","533.5090202856","100","32.160925866053624","17.435624071244163"
"326","67","5","4467","0","442.5191742744718","100","13.086117584054461","6.884152045185745"
"328","69","5","3516","2","232.94042065114994","100","7.15537543948238","6.64948035756125"
"329","70","5","4486","0","402.8142908269433","100","8.626036283740484","8.207054601440044"
"330","71","5","3680","0","1286.4609055444016","100","50.78104606468768","25.601891438420616"
"331","72","5","4302","0","473.5276287466948","100","17.402499675728237","10.505944374745784"
"332","73","5","3760","0","296.3556603127408","100","9.115800421092372","7.015538811961997"
"333","74","5","3517","0","500.0594620021225","79","13.66308627442001","6.78960777306373"
"334","75","5","4078","0","456.9195511306557","100","4.127283827332551","3.2259930161059778"
"335","76","5","3616","0","689.9698688942926","30","34.537313092911404","11.187132001527822"
"336","77","5","4530","0","182.63215037360848","100","5.87971450347981","4.685476892727674"
"337","78","5","3542","0","219.8974346613808","100","10.247996454387692","8.968235726314678"
"338","79","5","4849","0","446.49821505020924","100","21.627473141458402","10.346112490673775"
"339","80","5","3703","0","859.9367521843001","97","39.66058414005449","27.388367443372186"
