"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 lhs"
"01/13/2019 11:40:40:573 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","objective-mine-speed","objective-mine-position","objective-mine-detected-ratio","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev","[link-length] of fix-links"
"2655","254","2403","1.322","-9.46170806052464","0.745","0","912.0465645404377","149","64.58423247104294","43.252848134203454","[180.23616558081417]"
"2662","261","20000","-19.325","-90.07417574203274","0.135","0","5049.580529346014","27","430.661618868078","276.83013855224925","[993.496130677892]"
"2658","257","3173","-5.148","-5.148","0.005","2","1880.1870251594796","1","0","0","[376.0374050318959]"
"2659","258","2404","0.621","-3.5857028626648453","0.605","0","2863.9034227357683","121","24.502259497285046","17.564769129363395","[572.7806845471537]"
"2656","255","9412","-7.3870000000000005","-19.54054864814187","0.405","0","1257.892441145294","81","68.5374276492693","52.998058832149376","[250.5118837606599]"
"2660","259","5898","-5.848","-15.381114004642495","0.01","0","2146.4411819005236","2","77.30236496426338","18.02877508216158","[429.28823638010476]"
"2661","260","2503","-2.503","-2.503","0","0","1651.2609616185655","0","0","0","[96.90549446768763]"
"2657","256","8427","-7.952","-13.307258839434997","0.895","4","368.7484947293676","179","34.55037788923494","19.00221050511504","[14.879630877770543]"
"2668","267","20000","-19.8","-36.10993049479987","0.04","0","2639.009950599647","8","105.39579719142732","57.7035077565714","[527.1615357013966]"
"2663","262","4472","-3.6220000000000003","-9.092833788464342","0.17","0","2906.292746158704","34","38.05485129403586","16.65348659060754","[578.4892127162655]"
"2666","265","3040","-2.94","-13.586926177551113","0.02","0","1006.7157787754495","4","98.26407719634516","8.205184579165962","[50.877574664481216]"
"2651","250","20000","-20","-20","0","0","3439.6579962067512","0","0","0","[687.9315992413502]"
"2665","264","6411","-6.411","-6.411","0","0","908.2926143839449","0","0","0","[153.29136263168712]"
"2664","263","20000","-18.575","-44.213930310696","0.285","0","3234.6212051354837","57","155.22235719810377","101.1669459088562","[400.1645714992462]"
"2667","266","3227","-2.752","-9.4034663814844","0.095","0","2075.5047514651214","19","40.55572745116704","25.95893636367696","[415.1009502930243]"
"2669","268","2449","-0.24899999999999967","-3.4782524356493183","0.44","0","393.97430564435405","88","17.585066922053834","14.707457434439359","[78.7948611288708]"
"2673","272","20000","-20","-20","0","0","3585.028962231362","0","0","0","[681.3709269342914]"
"2670","269","4996","-0.021000000000000796","-0.1696287661326184","0.995","0","31.30268196222563","199","0.7650619749765459","0.7212256863496297","[6.246401604536611]"
"2674","273","3757","-0.8570000000000002","-31.667534663099204","0.58","0","2172.122406716432","116","181.79315969381588","126.31218693717604","[250.70165895414362]"
"2675","274","3086","-3.086","-3.086","0","0","34.45493645832726","0","0","0","[6.047497938183077]"
"2676","275","8014","-8.514","-9.879437293438833","0.5","3","3077.426405562195","100","6.260220727822056","7.394152206566281","[615.485281112439]"
"2671","270","4031","0.9690000000000003","-1.9590180085576643","1","0","244.45843436493706","200","17.7077542297872","11.572425855789447","[23.629644624477976]"
"2677","276","2825","-0.35000000000000053","-12.30890673521344","0.695","1","3503.4165760459673","139","73.33023109466038","46.25883625747401","[700.6833152091934]"
"2678","277","2969","-2.969","-2.969","0","0","487.2343665124158","0","0","0","[97.44687330248317]"
"2672","271","3915","0.33499999999999996","-1.3215506588509958","0.85","0","286.5314395928572","170","10.249552966541984","6.315953621967972","[57.30628791857145]"
"2679","278","2219","-3.219","-3.219","0","1","1279.4954465967473","0","0","0","[255.89908931934946]"
"2680","279","12063","-13.888","-29.445505754691077","0.035","2","2634.334036336947","7","94.3405263197327","61.234531227178074","[361.5486618101729]"
"2681","280","3782","-1.3319999999999999","-8.534048991205463","0.49","0","1128.7425216971244","98","43.83555402493094","28.18493588712371","[225.7485043394249]"
"2683","282","5395","-2.744999999999999","-16.625445056714153","0.53","0","1484.310648978109","106","87.18020124259044","51.62424932455114","[165.13159879304112]"
"2682","281","6817","-6.642","-12.981084117714538","0.035","0","1556.1153972290217","7","53.46601912778567","9.924822049359705","[65.54743966704291]"
"2684","283","3796","1.2040000000000002","0.6195153651806681","1","0","36.16744880563128","200","4.11740963371849","1.7274367144748315","[4.5493783642842]"
"2685","284","6227","-6.227","-6.227","0","0","1121.1598698087541","0","0","0","[224.23197396175084]"
"2689","288","20000","-16.75","-28.55260862611442","0.65","0","2109.343516986106","130","56.08858237307236","61.93750388807186","[417.84336988300606]"
"2687","286","5976","-5.976","-5.976","0","0","2049.921227605657","0","0","0","[250.84154546611447]"
"2686","285","9086","-9.036","-14.62766383556542","0.01","0","694.2325713597329","2","54.96500804289057","0.9516303127636329","[138.84651427194657]"
"2688","287","3498","-3.498","-3.498","0","0","59.372140692555426","0","0","0","[11.874428138511085]"
"2690","289","2298","1.2270000000000003","-2.097130348144243","0.905","1","536.668572627628","181","13.912551969807671","19.32875151163478","[107.33371452552561]"
"2692","291","4207","-3.0069999999999997","-71.75678283171186","0.24","0","3503.664310727277","48","407.311178371062","280.1866499460562","[250.3236172020253]"
"2693","292","3350","1.65","0.5985750216322319","1","0","501.680798072152","200","4.8993352619969635","5.614914521680714","[100.3361596144304]"
"2691","290","10007","-8.807","-17.175580638176186","0.24","0","1304.15955885729","48","65.00626886486957","18.679537516892243","[260.831911771458]"
"2695","294","2086","1.464","0.19846736509685003","0.71","0","174.27301463012208","142","7.003426546072891","5.651899802958609","[34.85460292602441]"
"2696","295","2559","-4.559","-4.559","0","2","354.81156979840017","0","0","0","[70.96231395968003]"
"2694","293","6099","-1.0990000000000002","-8.240125361486509","1","0","664.1958710680633","200","32.87841320034588","38.53284041451921","[115.27341595544266]"
"2697","296","6877","-6.877","-6.877","0","0","547.4746014906528","0","0","0","[109.49492029813057]"
"2698","297","3142","-1.867","-7.219713483689792","0.255","0","769.0196432281004","51","27.4674122419611","26.059722594936826","[153.8039286456201]"
"2700","299","20000","-20","-20","0","0","1785.4675059519095","0","0","0","[308.6831946205441]"
"2699","298","6413","-10.413","-10.413","0","4","949.5455514454331","0","0","0","[137.2387471873504]"
"2701","0","2733","1.142","-12.969325901543638","0.775","0","1193.5225293959027","155","85.82689602713093","55.286362988305484","[133.9626021146457]"
"2702","1","2398","1.7019999999999995","-6.919087212195496","0.82","0","753.5967033728521","164","53.38597519889475","32.8248969230602","[81.33482490694936]"
"2703","2","3396","-3.396","-3.396","0","0","424.3515486139776","0","0","0","[84.87030972279553]"
"2705","4","4354","-4.354","-4.354","0","0","1729.4512155696132","0","0","0","[345.8902431139226]"
"2706","5","5527","-6.527","-6.527","0","1","3189.434016669263","0","0","0","[120.55441343331294]"
"2708","7","2119","-4.119","-4.119","0","2","419.49858473353993","0","0","0","[83.89971694670798]"
"2707","6","2228","-1.8780000000000001","-6.243228992365573","0.07","0","330.0209722959091","14","39.94008797598452","3.712201947671204","[66.00419445918182]"
"2709","8","2821","0.5289999999999999","-13.637206821966565","0.67","0","2799.63413661282","134","100.77896555654802","40.883102663117626","[559.926827322564]"
"2710","9","10354","-7.028999999999999","-12.951294396556605","0.665","0","875.7525246543823","133","26.768601796813357","32.45434216875269","[175.15050493087648]"
"2704","3","20000","-17.4","-32.18071026695118","0.52","0","3467.444901444387","104","53.82695010989931","93.98015255961248","[693.4889802888774]"
"2711","10","5564","-2.139","-4.845929769970047","0.685","0","818.7908723635825","137","12.73997501057272","14.329322689127741","[163.7581744727165]"
"2712","11","2422","-3.422","-3.422","0","1","445.40618267090747","0","0","0","[89.0812365341815]"
"2713","12","4747","-4.747","-4.747","0","0","1702.7013964465282","0","0","0","[201.9453367007885]"
"2714","13","10168","-10.168","-10.168","0","0","38.78111501971838","0","0","0","[6.739075219096727]"
"2716","15","2398","-2.398","-2.398","0","0","64.21747756264044","0","0","0","[12.843495512528088]"
"2715","14","6292","-6.292","-6.292","0","0","1892.1162702371155","0","0","0","[378.4232540474231]"
"2717","16","4916","0.08399999999999963","-3.741732803989081","1","0","257.9107752170081","200","19.36510708858306","18.892220951307745","[42.63379721007718]"
"2718","17","2624","2.376","-1.8328611078431511","1","0","246.35756424517308","200","29.119145032561363","12.969466045870123","[42.96777581120916]"
"2720","19","2464","2.5109999999999997","-2.1398414781857436","0.995","0","980.025964807785","199","32.51924974532813","13.98916503652929","[196.00519296155701]"
"2719","18","2417","-2.417","-2.417","0","0","749.6266254986633","0","0","0","[123.53128830850794]"
"2723","22","2611","0.01399999999999979","-18.093485777047075","0.525","0","2814.313112830615","105","112.21285249632791","68.86200527414279","[562.862622566123]"
"2724","23","5768","-5.643","-63.16039963524697","0.025","0","3254.907945327604","5","547.2358532565877","27.938143095881916","[249.7974681855346]"
"2727","26","20000","-20","-20","0","0","4297.086002743653","0","0","0","[859.4172005487306]"
"2725","24","4625","-6.625","-6.625","0","2","315.2091936157559","0","0","0","[63.04183872315118]"
"2722","21","4749","-7.749","-7.749","0","3","190.8399252064332","0","0","0","[38.16798504128664]"
"2726","25","2957","2.043","1.5306911621851698","1","0","255.98468840296124","200","3.057280349893926","2.0658080282543776","[51.19693768059225]"
"2728","27","2329","-0.3039999999999998","-9.503931075637642","0.405","0","1338.312344481162","81","51.01294825743399","40.98636249894244","[267.6624688962324]"
"2721","20","8985","-3.9849999999999994","-4.718744525183679","1","0","119.94372832461553","200","4.362060504940431","2.975384746896357","[23.98874566492311]"
"2731","30","7018","-6.518","-44.89066582549043","0.1","0","2852.419270325473","20","361.74224165991416","21.984416594990115","[255.60645262317644]"
"2730","29","3962","-2.037","-8.986885957524606","0.385","0","616.695709299199","77","51.976025759889644","17.522833815356424","[123.3391418598398]"
"2729","28","4796","-4.796","-4.796","0","0","1958.642083096124","0","0","0","[391.7284166192248]"
"2733","32","2204","-2.204","-2.204","0","0","1322.401969505494","0","0","0","[202.39511226741848]"
"2732","31","7718","-4.093","-8.624022121066927","0.725","0","1969.4873321463388","145","22.511606390908057","22.7986148197612","[393.89746642926775]"
"2735","34","2465","-2.465","-2.465","0","0","2214.965222252621","0","0","0","[440.6974723083818]"
"2734","33","20000","-16.425","-40.16470952530999","0.715","0","3104.058010141215","143","100.50880581316548","136.88828943993437","[620.811602028243]"
"2736","35","3331","1.544","-5.695926976381925","0.975","0","623.8264108381295","195","44.51553775032045","27.883732013498786","[19.31545597996644]"
"2737","36","3724","-3.724","-3.724","0","0","1276.4398312940202","0","0","0","[255.28796625880406]"
"2738","37","3205","-3.205","-3.205","0","0","607.2953168810361","0","0","0","[121.45906337620721]"
"2740","39","2298","2.6769999999999996","-9.35442915142181","0.995","0","671.5010329792685","199","66.42793161984595","53.88635989437213","[50.68587705686836]"
"2739","38","6326","-6.226","-19.700227616887847","0.02","0","2726.1274233226304","4","85.63954902201017","49.1027271468683","[545.2254846645261]"
"2741","40","20000","-16.275","-42.185560833854595","0.745","0","4213.935029312699","149","135.45520425118218","123.65040408736381","[842.7870058625399]"
"2746","45","20000","-23.205","-23.205","0","0","0","0","0","0","[]"
"2742","41","8823","-5.273000000000001","-23.070013185405866","0.71","0","1307.6055410667266","142","94.08099446567276","83.88913738838586","[191.05565880792645]"
"2747","46","20000","-19.85","-23.056210447208404","0.03","0","2824.118464468697","6","24.612442969604306","7.449661502479726","[504.682369465871]"
"2745","44","3247","-3.247","-3.247","0","0","73.5405795039537","0","0","0","[10.021922543888897]"
"2748","47","7281","-7.281","-7.281","0","0","3329.5123632022087","0","0","0","[208.5960482611012]"
"2744","43","20000","-20","-20","0","0","1979.75820077243","0","0","0","[374.3929802565503]"
"2749","48","3842","-0.8670000000000004","-5.070054013441704","0.595","0","1590.7630336040374","119","25.206524577406174","16.824015557010856","[318.1526067208075]"
"2750","49","2362","-1.1870000000000003","-7.907685117356896","0.235","0","592.1336111066857","47","48.35684991141144","18.850001262157523","[118.34390022385888]"
"2751","50","2923","-2.923","-2.923","0","0","808.7190113799923","0","0","0","[75.08744543000978]"
"2752","51","2189","-3.064","-10.785519914992154","0.025","1","1233.3585255675598","5","55.64745340769595","21.567745742225586","[246.67170511351196]"
"2758","57","20000","-20","-20","0","0","4004.858696785054","0","0","0","[551.8050961968921]"
"2754","53","2720","-1.5450000000000004","-7.518428703802428","0.235","0","743.37864921978","47","43.60418619059147","16.13010084743281","[56.070621706785424]"
"2753","52","12267","-9.091999999999999","-19.919576694497742","0.635","0","713.3400272525317","127","63.552520707857475","44.72324623711999","[134.73082893961333]"
"2755","54","9315","-9.24","-15.128721992887874","0.015","0","383.87721781972164","3","52.20960170285472","6.677618226024007","[76.77544356394432]"
"2757","56","4488","-4.488","-4.488","0","0","2049.8143396251353","0","0","0","[250.88279248326367]"
"2759","58","2365","1.7349999999999994","-3.6679834319265057","0.82","0","727.8298683539562","164","35.28555531648471","18.744279002780335","[145.56597367079124]"
"2743","42","20000","-19.825","-20.21498124050017","0.035","0","2791.1366244384385","7","2.038269842953841","1.861542562047867","[532.6439033514953]"
"2761","60","4552","-4.552","-4.552","0","0","2342.107338289468","0","0","0","[159.63840430593032]"
"2760","59","3064","1.936","0.974266541662486","1","0","589.1634072273287","200","5.727909171755449","3.889425411619685","[117.83268144546572]"
"2762","61","20000","-23","-23","0","3","1067.354891647577","0","0","0","[173.8797921995621]"
"2763","62","6495","-4.495","-7.57618702459928","1","3","437.1286777742047","200","16.70337817638724","14.108492069605557","[87.42573555484094]"
"2764","63","2977","-2.977","-2.977","0","0","794.7218746822771","0","0","0","[157.99018191074205]"
"2767","66","20000","-17.95","-92.66032927518961","0.41","0","5025.214604320907","82","400.2023640987568","346.90092865313926","[991.6706159459701]"
"2766","65","20000","-20","-20","0","0","2693.037781108737","0","0","0","[504.0928064191105]"
"2756","55","7804","-2.8040000000000003","-5.711380997633646","1","0","1244.4797756805146","200","18.358935807943322","10.714874168393122","[248.89595513610294]"
"2768","67","2580","-3.58","-3.58","0","1","435.60563228231365","0","0","0","[87.12112645646273]"
"2771","70","4414","-1.589","-13.933319737870335","0.565","0","2212.5640183127657","113","72.54667751080963","50.89651986789369","[442.51280366255315]"
"2770","69","7419","-2.4189999999999996","-15.86159705569349","1","0","890.4672960471332","200","91.30664752917471","43.11932302776018","[170.33113322926084]"
"2765","64","18581","-18.581","-18.581","0","0","3765.1259009366504","0","0","0","[39.619857558846185]"
"2773","72","3507","-6.507","-6.507","0","3","667.9607634865646","0","0","0","[114.77303734080358]"
"2774","73","4104","-4.104","-4.104","0","0","3199.159828008446","0","0","0","[639.8319656016891]"
"2772","71","20000","-17.45","-40.242890570365226","0.51","0","2640.000296167863","102","123.54795636001646","104.38094934363575","[528.0000592335725]"
"2775","74","2111","2.889","0.9142244807603532","1","0","572.0469078644903","200","8.862747754369671","10.885007438026792","[114.40938157289807]"
"2776","75","3951","-1.851","-9.29951444674165","0.42","0","2167.0262728330363","84","38.60929087873983","35.87585358867666","[431.2213557983039]"
"2778","77","2353","0.1469999999999998","-14.207836286071204","0.5","0","833.5485472439052","100","86.55373673776829","56.994626122943785","[166.70970944878104]"
"2777","76","4898","0.05200000000000049","-1.8685050717373655","0.99","0","167.30776142262755","198","11.44274150727789","7.762309210095765","[33.46155228452551]"
"2779","78","3629","-3.629","-3.629","0","0","735.2528640752233","0","0","0","[147.05057281504466]"
"2780","79","2646","-0.7709999999999999","-10.328212034953673","0.375","0","977.2129721625032","75","56.25064685864036","39.321473490896345","[51.3343934112593]"
"2781","80","2249","-2.249","-2.249","0","0","964.7994317003844","0","0","0","[192.95988634007688]"
"2782","81","19307","-19.157","-33.17075072334207","0.03","0","2542.2251212102906","6","85.89706505072566","54.24044218269504","[250.43086365909653]"
"2783","82","3045","-2.745","-11.092581877449497","0.06","0","1729.023448943512","12","63.54276389748483","19.933054877010118","[345.8046897887024]"
"2784","83","2599","-2.599","-2.599","0","0","541.5982629488537","0","0","0","[108.31965258977075]"
"2769","68","9597","-9.597","-9.597","0","0","487.5015921212875","0","0","0","[97.5003184242575]"
"2786","85","8541","-8.466000000000001","-14.31031756864974","0.015","0","467.42952847988477","3","52.6342939006088","5.808881785888592","[83.9198746570205]"
"2787","86","7376","-5.976","-12.82353441893084","0.28","0","1582.9025540663092","56","40.309845431756244","28.16549875755218","[316.58051081326187]"
"2785","84","2826","-2.826","-2.826","0","0","2794.044605042345","0","0","0","[558.808921008469]"
"2788","87","2744","1.831","-5.139269383565923","0.915","0","613.598633177785","183","39.02481134924113","30.677882486418085","[122.719726635557]"
"2790","89","6381","-9.131","-39.194936929608346","0.05","3","1780.2737738883638","10","299.5767995514876","1.0625697445958253","[54.84111317515866]"
"2791","90","2584","0.6910000000000003","-17.82434230620805","0.655","0","2302.052842167089","131","106.22509390753767","78.92832915454287","[163.34997717945785]"
"2792","91","3344","-3.319","-3.319","0.005","0","1552.13483531348","1","0","0","[108.89210682579689]"
"2789","88","5541","-3.3160000000000003","-6.828378342990394","0.445","0","278.1509569489117","89","24.2932488132821","10.830534616621822","[55.63019138978234]"
"2795","94","2819","-2.819","-2.819","0","0","97.75992426948352","0","0","0","[19.551267279751418]"
"2796","95","3441","0.8340000000000005","-4.85779794883667","0.855","0","1667.6079123899326","171","29.016881042294077","27.90109844607264","[333.5215824779865]"
"2794","93","2364","-2.364","-2.364","0","0","2130.9062583542145","0","0","0","[179.01712111978202]"
"2793","92","2615","1.3849999999999998","-6.272522193576373","1","1","593.0637689002093","200","49.348916143015224","27.226305792748516","[97.11172059003323]"
"2799","98","2878","-2.728","-8.407261404752377","0.03","0","399.90877381558323","6","51.08524197135239","5.707372076171377","[41.42732724815115]"
"2797","96","20000","-20","-20","0","0","3523.058751647434","0","0","0","[164.45981379264262]"
"2798","97","5546","-1.471000000000001","-18.58721004615995","0.815","0","1779.3127899222472","163","101.17570270761948","69.98639775398006","[144.13789684407936]"
"2800","99","4759","0.19099999999999984","-9.177069541019648","0.99","0","631.164787176923","198","58.041181279212616","35.639514130983876","[59.21110748339342]"
"2802","101","2237","-2.237","-2.237","0","0","209.58086710873047","0","0","0","[41.916173421746095]"
"2804","103","2329","-3.3040000000000003","-3.3040000000000003","0.005","1","505.71450953715845","1","0","0","[91.94089156982896]"
"2803","102","4424","-6.424","-6.424","0","2","957.9573726175864","0","0","0","[69.69703315800679]"
"2805","104","2744","-0.39400000000000057","-8.770933782195332","0.47","0","1918.8643132748734","94","47.44228173900875","36.3270560829446","[383.7728626549747]"
"2806","105","2104","-2.104","-2.104","0","0","57.79882371688131","0","0","0","[5.17754765741955]"
"2808","107","6694","-6.694","-6.694","0","0","771.707197796487","0","0","0","[45.01790138434193]"
"2801","100","7201","-2.2009999999999996","-7.439118851624865","1","0","633.2315729893717","200","33.68908603801948","18.692102478229167","[23.624575451036513]"
"2811","110","5926","-5.926","-5.926","0","0","3492.599921565789","0","0","0","[694.5796021653879]"
"2810","109","9634","-5.934","-17.45937943004449","0.74","0","3200.3915845217857","148","67.00589963313072","48.24789466731412","[640.0783169043572]"
"2807","106","9932","-8.682","-13.437706017976076","0.45","1","2338.8893142375937","90","23.223869441579335","24.33319073818143","[454.8322444385856]"
"2812","111","4416","-8.416","-8.416","0","4","346.93556636700714","0","0","0","[69.38711327340143]"
"2813","112","5303","-2.6279999999999992","-8.168427946389276","0.935","2","494.740195879947","187","25.228200627216378","30.176078836676364","[98.94803917598941]"
"2815","114","2142","-1.1669999999999998","-26.666991379556123","0.195","0","1620.2202685797752","39","250.31959076011748","4.680323035443748","[167.47075728474653]"
"2814","113","7645","-7.645","-7.645","0","0","2632.87091162619","0","0","0","[514.3332867699071]"
"2809","108","5510","-5.51","-5.51","0","0","1944.7702790845342","0","0","0","[137.03079232127888]"
"2816","115","3044","-2.669","-17.105851903512935","0.075","0","1046.8349174837456","15","91.19042983808355","53.17808919704581","[171.2030273783649]"
"2817","116","9516","-9.516","-9.516","0","0","3210.227468341457","0","0","0","[440.8980875086992]"
"2819","118","2784","-2.784","-2.784","0","0","2120.5384962172293","0","0","0","[115.73449458561433]"
"2818","117","3314","1.686","0.2180970363273731","1","0","73.66316769710794","200","9.501147490157848","5.177882146568415","[10.945453975900435]"
"2823","122","20000","-20","-20","0","0","4116.663300623953","0","0","0","[823.3326601247906]"
"2820","119","2497","2.253","-0.8338066611660757","0.95","0","372.3037413405899","190","19.77684771428799","11.091218897372762","[74.46074826811798]"
"2821","120","2294","-2.294","-2.294","0","0","495.90986474956424","0","0","0","[24.353619492507697]"
"2822","121","5331","-5.331","-5.331","0","0","2766.7826105460613","0","0","0","[527.3998364102309]"
"2824","123","5073","-0.0730000000000004","-0.8381242947202577","1","0","89.10435222518419","200","3.935738068556946","3.715504878645629","[17.82087044503684]"
"2825","124","14051","-14.051","-14.051","0","0","3881.3814007753786","0","0","0","[233.42771361200232]"
"2826","125","4033","-4.033","-4.033","0","0","575.0900800040209","0","0","0","[85.08041400201266]"
"2828","127","3958","-3.958","-3.958","0","0","351.85675731591584","0","0","0","[22.14625533777951]"
"2827","126","2689","0.33599999999999985","-2.411871535477554","0.605","0","1219.7583750402296","121","13.049822269902819","14.428893084872728","[243.95167500804592]"
"2830","129","3072","-1.7469999999999999","-19.691970544775543","0.265","0","1216.2911407841416","53","116.88890097996129","62.56080446779418","[126.68132448669877]"
"2829","128","7019","-2.019","-4.364915652879149","1","0","233.09156792844303","200","14.201559799349583","9.257596729441898","[29.534657196926467]"
"2831","130","2642","0.13300000000000045","-15.01490433820113","0.555","0","1562.531384743415","111","94.47183590466103","57.00720747735021","[102.49108293797872]"
"2835","134","20000","-20","-20","0","0","3275.060217256052","0","0","0","[647.9067775518628]"
"2838","137","20000","-19.4","-22.491834909948267","0.12","0","5002.309795255993","24","20.782137897930664","10.136211201552038","[1000.4619590511986]"
"2832","131","4314","-1.089","-25.261538349884567","0.645","0","1700.266146585403","129","137.30725523102896","104.41812826781664","[338.3795080942781]"
"2834","133","2760","-2.21","-8.348998141323312","0.11","0","527.0917509700441","22","54.48544722906205","6.904534184171075","[21.968364927876614]"
"2833","132","4262","-3.9869999999999997","-9.576323580020558","0.255","1","1445.3855477292568","51","41.74991672436376","14.143319075841838","[289.0771095458514]"
"2839","138","2741","1.0339999999999998","-10.67643186735414","0.755","0","1642.498184651582","151","71.84637165830055","45.25794701524082","[325.58997062222267]"
"2837","136","2175","2.7250000000000005","-3.517141668276909","0.98","0","704.7656028336074","196","38.314002509762126","24.107414173006983","[140.95312056672148]"
"2836","135","12663","-9.838000000000001","-37.2180713945303","0.565","0","3056.8371140606564","113","151.2258356974107","122.57487824789226","[611.3674228121313]"
"2840","139","2965","-2.965","-2.965","0","0","1038.910833952462","0","0","0","[207.78216679049243]"
"2841","140","2799","-2.799","-2.799","0","0","2332.5907152460495","0","0","0","[187.80448635925177]"
"2843","142","3171","0.629","-5.77891334486689","0.76","0","2515.032481324856","152","37.25093579482652","26.82819765384237","[498.294627580069]"
"2842","141","6023","-5.023","-11.202140962407338","0.2","0","556.1859513189617","40","46.48693758047898","15.304472043594393","[79.88231536394561]"
"2844","143","20000","-19.125","-70.12163670542304","0.175","0","4937.495474661047","35","366.0668136286825","143.89955342554794","[634.3447116411866]"
"2846","145","2586","1.589","-10.203073941533008","0.835","0","733.9508512567418","167","77.02627451239381","40.89446490293628","[137.03427504180723]"
"2847","146","3864","-1.439","-8.05728997767152","0.485","0","3109.280829463851","97","43.44908982842527","22.733809948289938","[614.0409562956431]"
"2845","144","20000","-16.05","-41.18419432141344","0.79","0","2611.2861002097093","158","124.56492494376374","126.77701827037072","[494.62720515669247]"
"2848","147","4316","-4.316","-4.316","0","0","1594.6181890475166","0","0","0","[318.9236378095033]"
"2849","148","7108","-4.5329999999999995","-43.22251677009125","0.515","0","2492.5580646189856","103","201.23995089529257","185.6552168056199","[348.21171992713533]"
"2850","149","2210","0.9649999999999999","-4.4538164774813715","0.635","0","1090.8015654855246","127","23.8968109589215","30.291353815892194","[218.16031309710493]"
"2851","150","2246","0.028999999999999915","-12.762680954962924","0.455","0","749.9609363305757","91","85.80084027195747","42.11596927767178","[149.99218726611514]"
"2855","154","20000","-16.425","-19.82463558291937","0.715","0","1275.2192350483238","143","23.14459776488921","10.851758064304462","[237.22202666479785]"
"2852","151","2669","-2.669","-2.669","0","0","1320.8466576523424","0","0","0","[264.16933153046847]"
"2854","153","4626","-2.9010000000000007","-32.69483950543217","0.345","0","1633.6792896303664","69","197.75816465732726","100.18023039699435","[260.2154241186413]"
"2853","152","20000","-19.975","-19.975","0.005","0","3443.8473074121616","1","0","0","[417.36907464181064]"
"2856","155","2535","-2.535","-2.535","0","0","253.77866867692728","0","0","0","[46.67806530225299]"
"2857","156","3815","-3.815","-3.815","0","0","192.65079284935865","0","0","0","[34.37406563497811]"
"2858","157","8061","-7.711","-13.841863560122835","0.07","0","999.4459961836485","14","51.18086296278561","10.127772638442726","[199.8891992367297]"
"2859","158","3645","-2.545","-10.55047902303485","0.22","0","717.5640396100978","44","52.59632653527328","27.45846369507521","[143.51280792201956]"
"2860","159","3469","-1.644","-21.265022309255865","0.365","0","1287.4984918748287","73","114.228781771835","81.98144132072363","[107.42498113941191]"
"2861","160","20000","-16.65","-24.870535140864725","0.67","0","4587.101901173577","134","45.80841878642976","36.39693262221749","[917.4203802347155]"
"2862","161","2539","-2.539","-2.539","0","0","1919.5963323700598","0","0","0","[383.919266474012]"
"2863","162","3222","-1.1470000000000002","-8.415464233327231","0.415","0","620.9097968257296","83","44.185551543134686","28.499090790137622","[21.055859137768685]"
"2864","163","2974","-3.974","-3.974","0","1","1465.2596923779947","0","0","0","[149.66825650504643]"
"2865","164","2227","0.02300000000000013","-2.8655437490740305","0.65","1","1423.6953957477654","130","17.724707613345327","11.160729877394994","[284.73907914955305]"
"2866","165","2165","1.585","-5.390312670124657","0.75","0","1259.8757288985553","150","41.56210904551612","28.191017655730455","[251.97514577971106]"
"2867","166","3291","1.0340000000000003","-4.558658732474905","0.865","0","395.1128596955448","173","29.326012176380313","26.600575148368723","[76.13444551641896]"
"2868","167","2229","2.6710000000000003","-2.5019147511006947","0.98","0","644.467827254902","196","30.098982062389798","21.630165448617163","[128.8935654509804]"
"2870","169","2891","1.9089999999999998","0.06639551313801229","0.96","0","148.29870969196563","192","11.182405767599256","7.243639101020616","[18.643906197358437]"
"2871","170","2845","-0.3450000000000002","-4.211014070327057","0.5","0","772.5638052110161","100","21.709873259932806","16.95026744333776","[154.5127610422032]"
"2872","171","8249","-5.799","-45.31567102727544","0.49","0","2455.410122599324","98","200.31857783973444","194.84813243302003","[204.71276987924952]"
"2869","168","6762","-1.7619999999999996","-2.507851708627941","1","0","600.465175953629","200","4.987377240688013","2.471139845591398","[120.0930351907258]"
"2873","172","3846","1.154","-4.759990820892008","1","0","355.633910185511","200","37.009816543917665","22.130091665002368","[41.11769776897988]"
"2875","174","4248","-3.748","-5.9858830331111985","0.1","0","2119.2451030526104","20","11.693830968001867","10.684999363110117","[423.8490206105221]"
"2874","173","4210","-2.26","-14.855733384611964","0.39","0","1095.14724883024","78","78.44023348754911","47.51710035857056","[185.14560451446692]"
"2881","180","20000","-23.846","-23.846","0","0","0","0","0","0","[]"
"2876","175","3584","1.291","-4.051315115666908","0.975","0","695.2713669671973","195","23.14583738602572","30.277313770643357","[139.05427339343947]"
"2878","177","3047","1.2029999999999998","-8.138931154106148","0.85","0","1860.54920984734","170","51.32656645846133","42.09274508260014","[364.63742564258195]"
"2880","179","3916","-2.291","-35.48513370138383","0.325","0","1882.6842400642417","65","213.96522140096454","117.97611561287367","[37.78282227017557]"
"2882","181","3747","0.42799999999999994","-6.560791417786842","0.835","0","393.42526030311365","167","44.4561638857585","25.431750292109925","[33.81339599397367]"
"2884","183","3107","-3.107","-3.107","0","0","1630.1380765412011","0","0","0","[122.3107178944997]"
