"BehaviorSpace results (NetLogo 6.0.4)"
"horseshoe-trialv2.nlogo"
"horseshoe version 2 nolh"
"01/19/2019 22:09:12:449 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","499","0","999"
"[run number]","experiment-number","[step]","number-of-collisions","max-nav-error","count mine-contacts","marker-mean","marker-std-dev"
"1242","80","5191","0","30.583685660580624","200","2.473480129287188","1.3652211973843806"
"1246","84","12687","0","3707.1233990137453","0","0","0"
"1247","85","2489","0","533.2840234709183","0","0","0"
"1245","83","35000","0","4212.137960718668","0","0","0"
"1248","86","2667","0","1495.950785950065","0","0","0"
"1249","87","35000","0","3465.086728944523","17","50.77139326441257","50.095242330521195"
"1250","88","4095","0","203.51777240476872","198","13.642459128110264","10.158267309683424"
"1254","92","35000","0","3068.5839940029705","0","0","0"
"1251","89","2580","0","1471.3183428207535","37","61.90879308585035","33.54026992545984"
"1252","90","2172","0","1588.0546017729134","86","48.26750892565417","46.446646020282074"
"1253","91","8766","0","3617.965801895599","26","231.74372022867726","191.42709242678774"
"1255","93","3270","2","2041.3899641712078","0","0","0"
"1256","94","3270","0","68.42286085471","0","0","0"
"1257","95","35000","0","2164.877735730769","53","278.7353850851236","133.6055472811572"
"1258","96","4213","0","841.5216879742849","181","15.900020617379685","18.925228126059988"
"1260","98","3994","0","2233.3189720081464","145","148.4855034175005","73.82645301844494"
"1259","97","17078","0","5045.098043801244","65","292.2676601309408","356.7704094922193"
"1263","101","2805","0","1816.3563121715263","0","0","0"
"1262","100","15453","3","2673.6529089346222","0","0","0"
"1261","99","13069","0","3554.6883530141904","0","0","0"
"1264","102","2466","0","1341.2033318034253","0","0","0"
"1271","109","35000","0","3778.9141856506444","0","0","0"
"1265","103","8489","0","513.5140064958734","180","15.750432100603863","20.282255459917657"
"1267","105","15966","0","4356.898628301332","138","259.8575534719781","224.8146303769227"
"1268","106","3072","0","1557.1589938306593","15","104.83709248822485","43.97706532335066"
"1272","110","35000","0","2240.954855884216","0","0","0"
"1273","111","35000","0","2890.3865189956127","71","54.15022251792538","126.63761616105222"
"1269","107","35000","0","4668.1022535967695","3","127.70942798851735","65.9377927639007"
"1270","108","20397","0","3677.9173298548194","0","0","0"
"1278","116","35000","0","829.6061449907983","0","0","0"
"1274","112","6909","0","2326.6515288347805","31","60.77997238967417","41.050034802199676"
"1276","114","3218","0","3246.997018345862","46","113.22532170887665","59.728066477038944"
"1266","104","6261","0","402.9302548489768","137","24.372256765641925","16.03781434934048"
"1279","117","2492","0","1454.918708677001","1","0","0"
"1280","118","2319","1","261.9104286027225","15","36.59239021166382","7.11885573948354"
"1277","115","25018","0","5024.492186343998","0","0","0"
"1281","119","4637","0","1340.143489298512","174","41.11304203475588","39.12170770766956"
"1282","120","6700","0","2555.8286742879504","22","32.42383366802779","26.217419401979978"
"1275","113","35000","0","5190.355585058868","146","77.30730075706568","89.4564471421292"
"1284","122","3088","0","2961.0362263538073","18","120.23203407031913","73.78522970505013"
"1286","124","4399","0","2486.3557693302523","0","0","0"
"1283","121","16421","0","3113.669145510484","160","119.32217725709629","158.93339059866545"
"1285","123","35000","0","5510.608595355801","0","0","0"
"1287","125","2847","0","931.5595216768152","0","0","0"
"1288","126","2304","0","1608.142600964438","0","0","0"
"1289","127","3935","0","1221.9592218914668","195","30.345565361418107","26.377938617146274"
"1290","128","3914","0","1626.1357780933113","56","143.3034132325531","79.24268319448511"
